R_DATE,TPERIOD,STATION,CTGRY,RIDERS
1/2/22 0:00,9AM-4PM,"49 St (N,R,W)",STUDENT,2
1/2/22 0:00,9AM-4PM,"5 Av-53 St (E,M)",STUDENT,1
1/2/22 0:00,4PM-7PM,"5 Av-59 St (N,R,W)",STUDENT,1
1/2/22 0:00,4PM-7PM,50 St (D),STUDENT,2
1/2/22 0:00,6AM-9AM,50 St (D),STUDENT,2
1/2/22 0:00,9AM-4PM,50 St (D),STUDENT,6
1/2/22 0:00,4PM-7PM,53 St (R),STUDENT,1
1/2/22 0:00,4PM-7PM,55 St (D),STUDENT,1
1/2/22 0:00,6AM-9AM,55 St (D),STUDENT,3
1/2/22 0:00,9AM-4PM,55 St (D),STUDENT,10
1/2/22 0:00,7PM-12AM,57 St (F),STUDENT,2
1/2/22 0:00,7PM-12AM,"59 St (N,R)",STUDENT,2
1/2/22 0:00,9AM-4PM,"59 St (N,R)",STUDENT,1
1/2/22 0:00,4PM-7PM,"59 St-Columbus Circle (A,B,C,D,1)",STUDENT,1
1/2/22 0:00,12AM-6AM,"63 Dr-Rego Park (M,R)",STUDENT,1
1/2/22 0:00,4PM-7PM,"63 Dr-Rego Park (M,R)",STUDENT,2
1/2/22 0:00,9AM-4PM,"63 Dr-Rego Park (M,R)",STUDENT,2
1/2/22 0:00,7PM-12AM,66 St-Lincoln Center (1),STUDENT,1
1/2/22 0:00,4PM-7PM,"67 Av (M,R)",STUDENT,1
1/2/22 0:00,9AM-4PM,"67 Av (M,R)",STUDENT,1
1/2/22 0:00,7PM-12AM,68 St-Hunter College (6),STUDENT,2
1/2/22 0:00,9AM-4PM,68 St-Hunter College (6),STUDENT,1
1/2/22 0:00,9AM-4PM,"72 St (1,2,3)",STUDENT,1
1/2/22 0:00,4PM-7PM,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",STUDENT,1
1/2/22 0:00,9AM-4PM,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",STUDENT,2
1/2/22 0:00,9AM-4PM,"75 Av (E,F)",STUDENT,1
1/2/22 0:00,9AM-4PM,77 St (6),STUDENT,4
1/2/22 0:00,9AM-4PM,79 St (1),STUDENT,1
1/2/22 0:00,4PM-7PM,79 St (D),STUDENT,1
1/2/22 0:00,9AM-4PM,79 St (D),STUDENT,1
1/2/22 0:00,4PM-7PM,8 Av (N),STUDENT,1
1/2/22 0:00,9AM-4PM,85 St-Forest Pkwy (J),STUDENT,1
1/2/22 0:00,9AM-4PM,86 St (Q),STUDENT,1
1/2/22 0:00,4PM-7PM,86 St. (1),STUDENT,1
1/2/22 0:00,9AM-4PM,86 St. (1),STUDENT,1
1/2/22 0:00,4PM-7PM,"86 St. (4,5,6)",STUDENT,2
1/2/22 0:00,9AM-4PM,"86 St. (4,5,6)",STUDENT,4
1/2/22 0:00,9AM-4PM,86 St. (R),STUDENT,1
1/2/22 0:00,9AM-4PM,88 St (A),STUDENT,1
1/2/22 0:00,9AM-4PM,9 Av (D),STUDENT,1
1/2/22 0:00,7PM-12AM,90 St-Elmhurst Av (7),STUDENT,1
1/2/22 0:00,9AM-4PM,90 St-Elmhurst Av (7),STUDENT,1
1/2/22 0:00,4PM-7PM,"96 St (1,2,3)",STUDENT,1
1/2/22 0:00,6AM-9AM,"96 St (1,2,3)",STUDENT,2
1/2/22 0:00,9AM-4PM,"96 St (1,2,3)",STUDENT,2
1/2/22 0:00,4PM-7PM,96 St (Q),STUDENT,1
1/2/22 0:00,6AM-9AM,96 St (Q),STUDENT,1
1/2/22 0:00,7PM-12AM,Alabama Av (J),STUDENT,1
1/2/22 0:00,4PM-7PM,"Astoria-Ditmars Blvd (N,W)",STUDENT,1
1/2/22 0:00,7PM-12AM,Atlantic Av (L),STUDENT,1
1/2/22 0:00,4PM-7PM,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",STUDENT,9
1/2/22 0:00,6AM-9AM,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",STUDENT,1
1/2/22 0:00,7PM-12AM,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",STUDENT,1
1/2/22 0:00,9AM-4PM,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",STUDENT,9
1/2/22 0:00,7PM-12AM,Avenue I (F),STUDENT,1
1/2/22 0:00,9AM-4PM,Avenue I (F),STUDENT,8
1/2/22 0:00,4PM-7PM,Avenue J (Q),STUDENT,6
1/2/22 0:00,6AM-9AM,Avenue J (Q),STUDENT,2
1/2/22 0:00,7PM-12AM,Avenue J (Q),STUDENT,2
1/2/22 0:00,9AM-4PM,Avenue J (Q),STUDENT,22
1/2/22 0:00,4PM-7PM,Avenue M (Q),STUDENT,2
1/2/22 0:00,6AM-9AM,Avenue M (Q),STUDENT,3
1/2/22 0:00,7PM-12AM,Avenue M (Q),STUDENT,4
1/2/22 0:00,9AM-4PM,Avenue M (Q),STUDENT,9
1/2/22 0:00,4PM-7PM,Avenue N (F),STUDENT,1
1/2/22 0:00,6AM-9AM,Avenue N (F),STUDENT,4
1/2/22 0:00,9AM-4PM,Avenue N (F),STUDENT,2
1/2/22 0:00,4PM-7PM,Avenue P (F),STUDENT,3
1/2/22 0:00,6AM-9AM,Avenue P (F),STUDENT,1
1/2/22 0:00,9AM-4PM,Avenue P (F),STUDENT,1
1/2/22 0:00,6AM-9AM,Avenue U (F),STUDENT,1
1/2/22 0:00,7PM-12AM,Avenue U (F),STUDENT,1
1/2/22 0:00,9AM-4PM,Avenue U (N),STUDENT,2
1/2/22 0:00,6AM-9AM,Avenue U (Q),STUDENT,1
1/2/22 0:00,7PM-12AM,Avenue U (Q),STUDENT,1
1/2/22 0:00,9AM-4PM,Avenue U (Q),STUDENT,9
1/2/22 0:00,6AM-9AM,Avenue X (F),STUDENT,1
1/2/22 0:00,9AM-4PM,Avenue X (F),STUDENT,1
1/2/22 0:00,9AM-4PM,Bay 50 St (D),STUDENT,1
1/2/22 0:00,4PM-7PM,Bay Pkwy (D),STUDENT,1
1/2/22 0:00,6AM-9AM,Bay Pkwy (D),STUDENT,2
1/2/22 0:00,9AM-4PM,Bay Pkwy (D),STUDENT,2
1/2/22 0:00,4PM-7PM,Bay Pkwy (F),STUDENT,1
1/2/22 0:00,7PM-12AM,Bay Pkwy (F),STUDENT,1
1/2/22 0:00,9AM-4PM,Bay Pkwy (F),STUDENT,2
1/2/22 0:00,7PM-12AM,Bay Pkwy (N),STUDENT,1
1/2/22 0:00,9AM-4PM,Bay Pkwy (N),STUDENT,1
1/2/22 0:00,9AM-4PM,Bay Ridge-95 St (R),STUDENT,1
1/2/22 0:00,6AM-9AM,Baychester Av (5),STUDENT,1
1/2/22 0:00,9AM-4PM,Beach 25 St (A),STUDENT,1
1/2/22 0:00,7PM-12AM,Beach 67 St-Arverne By The Sea (A),STUDENT,1
1/2/22 0:00,4PM-7PM,Bedford Av (L),STUDENT,3
1/2/22 0:00,9AM-4PM,Bedford Av (L),STUDENT,1
1/2/22 0:00,6AM-9AM,"Bedford Park Blvd (B,D)",STUDENT,1
1/2/22 0:00,9AM-4PM,Bedford-Nostrand Avs (G),STUDENT,1
1/2/22 0:00,4PM-7PM,"Bergen St (2,3)",STUDENT,1
1/2/22 0:00,4PM-7PM,"Bowling Green (4,5)",STUDENT,1
1/2/22 0:00,9AM-4PM,"Briarwood-Van Wyck Blvd (E,F)",STUDENT,1
1/2/22 0:00,9AM-4PM,Broadway (G),STUDENT,1
1/2/22 0:00,7PM-12AM,"Broadway (N,W)",STUDENT,1
1/2/22 0:00,9AM-4PM,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",STUDENT,1
1/2/22 0:00,9AM-4PM,"Bronx Park East (2,5)",STUDENT,1
1/2/22 0:00,4PM-7PM,Brook Av (6),STUDENT,1
1/2/22 0:00,7PM-12AM,Brook Av (6),STUDENT,1
1/2/22 0:00,9AM-4PM,Brook Av (6),STUDENT,1
1/2/22 0:00,4PM-7PM,"Burke Av (2,5)",STUDENT,1
1/2/22 0:00,12AM-6AM,Burnside Av (4),STUDENT,1
1/2/22 0:00,4PM-7PM,Burnside Av (4),STUDENT,1
1/2/22 0:00,7PM-12AM,Burnside Av (4),STUDENT,1
1/2/22 0:00,9AM-4PM,Burnside Av (4),STUDENT,3
1/2/22 0:00,4PM-7PM,Canal St (1),STUDENT,3
1/2/22 0:00,4PM-7PM,"Canal St (J,N,Q,R,W,Z,6)",STUDENT,8
1/2/22 0:00,7PM-12AM,"Canal St (J,N,Q,R,W,Z,6)",STUDENT,1
1/2/22 0:00,9AM-4PM,Castle Hill Av (6),STUDENT,2
1/2/22 0:00,9AM-4PM,Cathedral Pkwy-110 St (1),STUDENT,1
1/2/22 0:00,4PM-7PM,"Central Park North-110 St (2,3)",STUDENT,1
1/2/22 0:00,6AM-9AM,"Chambers St (1,2,3)",STUDENT,1
1/2/22 0:00,4PM-7PM,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt (R,W)",STUDENT,1
1/2/22 0:00,9AM-4PM,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt (R,W)",STUDENT,2
1/2/22 0:00,7PM-12AM,Christopher St-Sheridan Sq (1),STUDENT,1
1/2/22 0:00,7PM-12AM,"Church Av (B,Q)",STUDENT,2
1/2/22 0:00,4PM-7PM,"Church Av (F,G)",STUDENT,3
1/2/22 0:00,6AM-9AM,"Church Av (F,G)",STUDENT,1
1/2/22 0:00,7PM-12AM,"Church Av (F,G)",STUDENT,1
1/2/22 0:00,9AM-4PM,"Church Av (F,G)",STUDENT,1
1/2/22 0:00,9AM-4PM,"City Hall (R,W)",STUDENT,1
1/2/22 0:00,4PM-7PM,Cleveland St (J),STUDENT,1
1/2/22 0:00,9AM-4PM,Clinton-Washington Avs (G),STUDENT,1
1/2/22 0:00,4PM-7PM,"Coney Island-Stillwell Av (D,F,N,Q)",STUDENT,1
1/2/22 0:00,4PM-7PM,Cortelyou Rd (Q),STUDENT,4
1/2/22 0:00,9AM-4PM,Cortelyou Rd (Q),STUDENT,24
1/2/22 0:00,4PM-7PM,"Court St (R)/Borough Hall (2,3,4,5)",STUDENT,2
1/2/22 0:00,6AM-9AM,"Court St (R)/Borough Hall (2,3,4,5)",STUDENT,2
1/2/22 0:00,7PM-12AM,"Court St (R)/Borough Hall (2,3,4,5)",STUDENT,7
1/2/22 0:00,9AM-4PM,"Court St (R)/Borough Hall (2,3,4,5)",STUDENT,1
1/2/22 0:00,7PM-12AM,"Crescent St (J,Z)",STUDENT,1
1/2/22 0:00,4PM-7PM,"Crown Heights-Utica Av (3,4)",STUDENT,2
1/2/22 0:00,7PM-12AM,"Crown Heights-Utica Av (3,4)",STUDENT,13
1/2/22 0:00,9AM-4PM,"Crown Heights-Utica Av (3,4)",STUDENT,9
1/2/22 0:00,6AM-9AM,Cypress Av (6),STUDENT,1
1/2/22 0:00,7PM-12AM,Cypress Av (6),STUDENT,1
1/2/22 0:00,7PM-12AM,"DeKalb Av (B,Q,R)",STUDENT,3
1/2/22 0:00,9AM-4PM,"DeKalb Av (B,Q,R)",STUDENT,3
1/2/22 0:00,4PM-7PM,"Delancey St (F)/Essex St (J,M,Z)",STUDENT,1
1/2/22 0:00,6AM-9AM,"Delancey St (F)/Essex St (J,M,Z)",STUDENT,3
1/2/22 0:00,7PM-12AM,"Delancey St (F)/Essex St (J,M,Z)",STUDENT,1
1/2/22 0:00,9AM-4PM,"Delancey St (F)/Essex St (J,M,Z)",STUDENT,1
1/2/22 0:00,4PM-7PM,Ditmas Av (F),STUDENT,1
1/2/22 0:00,6AM-9AM,Ditmas Av (F),STUDENT,3
1/2/22 0:00,7PM-12AM,Ditmas Av (F),STUDENT,5
1/2/22 0:00,9AM-4PM,Ditmas Av (F),STUDENT,7
1/2/22 0:00,4PM-7PM,Dyckman St (A),STUDENT,1
1/2/22 0:00,7PM-12AM,Dyckman St (A),STUDENT,1
1/2/22 0:00,7PM-12AM,"East 180 St (2,5)",STUDENT,1
1/2/22 0:00,9AM-4PM,East Broadway (F),STUDENT,5
1/2/22 0:00,7PM-12AM,"Eastern Pkwy-Brooklyn Museum (2,3)",STUDENT,1
1/2/22 0:00,7PM-12AM,Elder Av (6),STUDENT,1
1/2/22 0:00,9AM-4PM,Elder Av (6),STUDENT,3
1/2/22 0:00,4PM-7PM,"Elmhurst Av (M,R)",STUDENT,1
1/2/22 0:00,9AM-4PM,"Elmhurst Av (M,R)",STUDENT,1
1/2/22 0:00,9AM-4PM,"Flatbush Av-Brooklyn College (2,5)",STUDENT,4
1/2/22 0:00,4PM-7PM,Flushing Av (G),STUDENT,2
1/2/22 0:00,7PM-12AM,"Flushing Av (J,M)",STUDENT,1
1/2/22 0:00,4PM-7PM,Flushing-Main St (7),STUDENT,1
1/2/22 0:00,7PM-12AM,Flushing-Main St (7),STUDENT,3
1/2/22 0:00,9AM-4PM,Flushing-Main St (7),STUDENT,1
1/2/22 0:00,4PM-7PM,Fordham Rd (4),STUDENT,1
1/2/22 0:00,7PM-12AM,Fordham Rd (4),STUDENT,20
