Unnamed: 0,ISRM,tons_per_year_ROG,tons_per_year_NOx,tons_per_year_NH3,tons_per_year_SOx,tons_per_year_PM2_5,tons_per_year_CO2,geometry,cordon_flag,SF_flag
1038,2307,10.255485519784884,9.74176192756496,1.0551132302978794,0.1263347627859895,0.2003804821681112,12527.532094896978,"POLYGON ((-2170000 96000, -2170000 98000, -2168000 98000, -2168000 96000, -2170000 96000))",False,False
1039,2308,4.22293127125143,5.798948339626161,0.896060373249281,0.1083058658660481,0.149119730313964,10778.192304144375,"POLYGON ((-2170000 112000, -2170000 114000, -2168000 114000, -2168000 112000, -2170000 112000))",False,False
1040,2309,5.772433549956845,6.360816694650815,0.9251321632476636,0.1084543818012366,0.1565584832699718,10781.890564450769,"POLYGON ((-2169000 -2000, -2169000 -1000, -2168000 -1000, -2168000 -2000, -2169000 -2000))",False,False
1041,2310,3.989125292160741,4.424593507574276,0.5347371567034805,0.0622146384144756,0.0999885026508574,6177.519411865019,"POLYGON ((-2169000 -1000, -2169000 0, -2168000 0, -2168000 -1000, -2169000 -1000))",False,False
1042,2311,8.601428939680961,6.136084400481625,0.611728630050752,0.0708289777759945,0.1475292203487033,6997.904419067699,"POLYGON ((-2169000 0, -2169000 1000, -2168000 1000, -2168000 0, -2169000 0))",False,False
1043,2312,7.53956878733585,5.047735895372369,0.3784352078801283,0.0445153799714521,0.1046650788768595,4375.126405843213,"POLYGON ((-2169000 1000, -2169000 2000, -2168000 2000, -2168000 1000, -2169000 1000))",False,False
1044,2313,6.275384494476328,9.934837525739066,1.9516804634375065,0.2157034415441781,0.3713910406326371,21474.897501628195,"POLYGON ((-2169000 2000, -2169000 3000, -2168000 3000, -2168000 2000, -2169000 2000))",False,False
1045,2314,6.387595304071677,5.304996301186911,0.5336186299928627,0.0596805967860157,0.1431945576467061,5895.83728309948,"POLYGON ((-2169000 3000, -2169000 4000, -2168000 4000, -2168000 3000, -2169000 3000))",False,False
1046,2315,8.399672969385842,6.904129755794886,0.8528641059811934,0.0942765080506321,0.2203711208861088,9323.574524856464,"POLYGON ((-2169000 4000, -2169000 5000, -2168000 5000, -2168000 4000, -2169000 4000))",False,False
1047,2316,3.9083134865506457,2.9341840038510063,0.3883371288373706,0.0431776148592068,0.0947555413149651,4275.346332640162,"POLYGON ((-2169000 5000, -2169000 6000, -2168000 6000, -2168000 5000, -2169000 5000))",False,False
1048,2317,5.448758320697973,5.398604762906298,0.749826725322149,0.0814675138073867,0.1828012213016164,8079.621389789796,"POLYGON ((-2169000 6000, -2169000 7000, -2168000 7000, -2168000 6000, -2169000 6000))",False,False
1049,2318,4.12174664529428,4.289496620750018,0.6111516044532161,0.0648448278316657,0.1523305291018811,6433.627978749303,"POLYGON ((-2169000 7000, -2169000 8000, -2168000 8000, -2168000 7000, -2169000 7000))",False,False
1050,2319,4.478440247248439,3.406735260814851,0.2546597021098714,0.0302805464044663,0.0755992163198315,2984.0545832078533,"POLYGON ((-2169000 8000, -2169000 9000, -2168000 9000, -2168000 8000, -2169000 8000))",False,False
1051,2320,5.477148806646769,4.535867063190819,0.5525932432210515,0.0622433783666055,0.1243957366258738,6156.035437759291,"POLYGON ((-2169000 9000, -2169000 10000, -2168000 10000, -2168000 9000, -2169000 9000))",False,False
1052,2321,1.3234641427020528,0.9271274301955176,0.0425385388001556,0.0059649882805593,0.0164503975239753,584.0138251606434,"POLYGON ((-2169000 26000, -2169000 27000, -2168000 27000, -2168000 26000, -2169000 26000))",False,False
1053,2322,4.969630215496515,3.3352670482176814,0.3433760282614184,0.0412230373826811,0.0721962512431204,4077.668816260256,"POLYGON ((-2169000 27000, -2169000 28000, -2168000 28000, -2168000 27000, -2169000 27000))",False,False
1054,2323,2.5060573748929027,1.809860082168969,0.2050547526702682,0.0248596462557227,0.0379887397782878,2463.689165468996,"POLYGON ((-2169000 28000, -2169000 29000, -2168000 29000, -2168000 28000, -2169000 28000))",False,False
1055,2324,5.76562465370586,4.712853217724216,0.6387341198253831,0.0740020926579601,0.1132722683469215,7340.740897590457,"POLYGON ((-2169000 29000, -2169000 30000, -2168000 30000, -2168000 29000, -2169000 29000))",False,False
1056,2325,3.811209030038393,4.629179504969057,0.8129354950849753,0.0945395804787826,0.130899589674491,9415.027756868176,"POLYGON ((-2169000 30000, -2169000 31000, -2168000 31000, -2168000 30000, -2169000 30000))",False,False
1057,2326,6.227787764949898,6.038299398979986,1.1025358046147702,0.1253096192854597,0.193630526156097,12465.597638177229,"POLYGON ((-2169000 31000, -2169000 32000, -2168000 32000, -2168000 31000, -2169000 31000))",False,False
1058,2327,5.930880430405455,8.817415276365473,1.831476563681176,0.2046074422754657,0.3299841574118036,20374.70923032736,"POLYGON ((-2169000 32000, -2169000 33000, -2168000 33000, -2168000 32000, -2169000 32000))",False,False
1059,2328,5.246675362717469,8.984363420732663,1.837248500175923,0.2078589793981224,0.2977289852947081,20715.399444213243,"POLYGON ((-2169000 33000, -2169000 34000, -2168000 34000, -2168000 33000, -2169000 33000))",False,False
1060,2329,3.6163754038188,6.669138189098323,1.403877464085923,0.1568261822610972,0.2415852213564164,15633.11826650636,"POLYGON ((-2169000 34000, -2169000 35000, -2168000 35000, -2168000 34000, -2169000 34000))",False,False
1061,2330,9.528988698780209,10.946451657858995,1.8183978353917436,0.2108942580044313,0.3044296232640002,20975.328815927413,"POLYGON ((-2169000 35000, -2169000 36000, -2168000 36000, -2168000 35000, -2169000 35000))",False,False
1062,2332,7.285800000595259,4.828197744164314,0.4784803708291997,0.0576857064772776,0.1033252213785017,5701.673188536211,"POLYGON ((-2169000 39000, -2169000 40000, -2168000 40000, -2168000 39000, -2169000 39000))",False,False
1063,2333,2.721765568997488,1.397908118346538,0.1025728672819552,0.0130727930783702,0.0338889774565156,1283.4584095454632,"POLYGON ((-2169000 40000, -2169000 41000, -2168000 41000, -2168000 40000, -2169000 40000))",False,False
1064,2334,6.039386840455688,3.6431929931449383,0.3066153840773354,0.0378395122330447,0.0635875551282,3727.876075445446,"POLYGON ((-2169000 41000, -2169000 42000, -2168000 42000, -2168000 41000, -2169000 41000))",False,False
1065,2335,7.9753491677438255,6.858035021662504,0.9806863408896176,0.1105908299430659,0.2064791814860025,10970.373943127452,"POLYGON ((-2169000 42000, -2169000 43000, -2168000 43000, -2168000 42000, -2169000 42000))",False,False
1066,2336,11.207153697906886,13.16210465588908,2.170874792705778,0.24273884408682,0.4513380284299761,24144.14832580136,"POLYGON ((-2169000 43000, -2169000 44000, -2168000 44000, -2168000 43000, -2169000 43000))",False,False
1067,2337,7.752754487994931,7.085619173227709,1.029763838143722,0.1197174488296847,0.1833973701991757,11884.244729231024,"POLYGON ((-2169000 44000, -2169000 45000, -2168000 45000, -2168000 44000, -2169000 44000))",False,False
1068,2338,7.93486655553937,9.146175240840575,1.5630250717198173,0.182104162117475,0.242618161830115,18112.42061579357,"POLYGON ((-2169000 45000, -2169000 46000, -2168000 46000, -2168000 45000, -2169000 45000))",False,False
1069,2339,7.331063361620429,5.057607837309233,0.4997716977038396,0.0612274886017742,0.0954118665452823,6046.817831273385,"POLYGON ((-2169000 46000, -2169000 47000, -2168000 47000, -2168000 46000, -2169000 46000))",False,False
1070,2340,2.917266748294532,1.7190695164552343,0.1753530881796268,0.0214121520489323,0.0374142081240194,2115.795829124362,"POLYGON ((-2169000 47000, -2169000 48000, -2168000 48000, -2168000 47000, -2169000 47000))",False,False
