Unnamed: 0,ISRM,tons_per_year_ROG,tons_per_year_NOx,tons_per_year_NH3,tons_per_year_SOx,tons_per_year_PM2_5,tons_per_year_CO2,geometry,cordon_flag,SF_flag
954,2207,0.1526462848535663,0.8856108599051691,0.218006966437831,0.0253155580971993,0.0332649434591074,2526.744030072645,"POLYGON ((-2171000 3000, -2171000 4000, -2170000 4000, -2170000 3000, -2171000 3000))",False,False
955,2208,-0.557423917583936,-0.1954164329063763,-0.0159742463481074,-0.0019510898475612,-0.0048030989065547,-189.5302305867499,"POLYGON ((-2171000 4000, -2171000 5000, -2170000 5000, -2170000 4000, -2171000 4000))",False,False
956,2209,-0.1498957915031855,-0.0470195410388778,-0.0101766007451283,-0.0012268993083792,-0.0023766227360784,-121.72736885328096,"POLYGON ((-2171000 5000, -2171000 6000, -2170000 6000, -2170000 5000, -2171000 5000))",False,False
957,2210,0.1029314935030685,-0.0279391287976054,-0.0176490520580844,-0.0017890099189494,-0.0019963169810887,-179.28099289090278,"POLYGON ((-2171000 6000, -2171000 7000, -2170000 7000, -2170000 6000, -2171000 6000))",False,False
958,2211,-0.5540699944505603,-0.4447522272874611,-0.0630442927934694,-0.0070340975059327,-0.01165296945096,-697.2584979816493,"POLYGON ((-2171000 7000, -2171000 8000, -2170000 8000, -2170000 7000, -2171000 7000))",False,False
959,2212,0.281652759064726,-0.0137851692985586,-0.0468878591615189,-0.0045151732799404,-0.0064202224213301,-454.85311082302,"POLYGON ((-2171000 8000, -2171000 9000, -2170000 9000, -2170000 8000, -2171000 8000))",False,False
960,2213,0.4121164389196057,-0.0380519253812323,-0.0571662226326212,-0.0054160950009935,-0.0083100548459251,-544.3351309354421,"POLYGON ((-2171000 9000, -2171000 10000, -2170000 10000, -2170000 9000, -2171000 9000))",False,False
961,2214,-0.2863717398023411,-0.3014734653863824,-0.0429276054605655,-0.0046907716999911,-0.0086260845390094,-464.8381120672111,"POLYGON ((-2171000 10000, -2171000 11000, -2170000 11000, -2170000 10000, -2171000 10000))",False,False
962,2215,-0.2173362760802519,-0.182248407194568,-0.0048773587416067,-0.0007144455723758,-0.0019978417443912,-69.34801917377354,"POLYGON ((-2171000 11000, -2171000 12000, -2170000 12000, -2170000 11000, -2171000 11000))",False,False
963,2216,0.1194154161419023,0.1089228632959411,0.0043707922066598,0.0006416225393719,0.0010998841922528,62.82422443105679,"POLYGON ((-2171000 12000, -2171000 13000, -2170000 13000, -2170000 12000, -2171000 12000))",False,False
964,2217,-0.3271380031664348,-0.2742638539141122,-0.0203526762516306,-0.0020345427075748,-0.0072792820277774,-198.0936086271577,"POLYGON ((-2171000 13000, -2171000 14000, -2170000 14000, -2170000 13000, -2171000 13000))",False,False
965,2218,-0.2258899829219014,-0.1852490736340709,-0.0300066278344714,-0.0034970131775441,-0.0088641764989992,-345.9769889905577,"POLYGON ((-2171000 30000, -2171000 31000, -2170000 31000, -2170000 30000, -2171000 30000))",False,False
966,2219,-0.2389753878911271,-0.0857080224171613,0.0135750063130792,0.001251053314659,-0.0007477497901847,126.94711149346176,"POLYGON ((-2171000 31000, -2171000 32000, -2170000 32000, -2170000 31000, -2171000 31000))",False,False
967,2220,-0.034240913528885,0.0276286931710574,0.0167101569302388,0.0017858442788257,0.002708499362278,178.32365591752475,"POLYGON ((-2171000 32000, -2171000 33000, -2170000 33000, -2170000 32000, -2171000 32000))",False,False
968,2221,0.0032207400248556,0.116593830152162,0.0235904052415445,0.0023912982444522,0.004247765076033,238.08922409210615,"POLYGON ((-2171000 33000, -2171000 34000, -2170000 34000, -2170000 33000, -2171000 33000))",False,False
969,2222,0.0106391516514054,-0.04139840302983,0.0078051233672495,0.0009087231863251,0.0001058166342989,92.80438087704442,"POLYGON ((-2171000 34000, -2171000 35000, -2170000 35000, -2170000 34000, -2171000 34000))",False,False
970,2223,0.6059624766510954,0.2779641444169702,-0.0117092300830921,-0.0009422643005345,-0.0021493375097989,-100.78773518059916,"POLYGON ((-2171000 35000, -2171000 36000, -2170000 36000, -2170000 35000, -2171000 35000))",False,False
971,2224,0.3924274683018049,0.0232982201942917,-0.0772397567822762,-0.007276242514724,-0.0206582191451037,-730.0735840377974,"POLYGON ((-2171000 38000, -2171000 39000, -2170000 39000, -2170000 38000, -2171000 38000))",False,False
972,2225,-1.3842509997894474,-1.1824546405446483,-0.1511102911501508,-0.0164619232341587,-0.0366536414014415,-1627.7938520062962,"POLYGON ((-2171000 39000, -2171000 40000, -2170000 40000, -2170000 39000, -2171000 39000))",False,False
973,2226,0.1631929063024575,0.5582881005229723,0.1542075576276245,0.0141485885392086,0.0310089446765318,1408.3072639291786,"POLYGON ((-2171000 42000, -2171000 43000, -2170000 43000, -2170000 42000, -2171000 42000))",False,False
974,2227,-1.066038511461258,-1.841142097050101,-0.3903543746146836,-0.0432378595767717,-0.0662380400904525,-4307.583345572879,"POLYGON ((-2171000 43000, -2171000 44000, -2170000 44000, -2170000 43000, -2171000 43000))",False,False
975,2228,-1.0604427561935772,-1.3868059521787348,-0.2393205255501789,-0.0288306459723253,-0.037717044731081,-2869.86177796214,"POLYGON ((-2171000 44000, -2171000 45000, -2170000 45000, -2170000 44000, -2171000 44000))",False,False
976,2229,0.1376188228983181,0.1397278620034736,-0.0004617708301908,-1.7141487064012415e-06,0.0006358046701653,-2.278696368335204,"POLYGON ((-2171000 45000, -2171000 46000, -2170000 46000, -2170000 45000, -2171000 45000))",False,False
977,2230,-0.4580854764017381,-0.9382322124084208,-0.2415722195270507,-0.0271040633529006,-0.0373989673859725,-2701.877843135966,"POLYGON ((-2171000 46000, -2171000 47000, -2170000 47000, -2170000 46000, -2171000 46000))",False,False
978,2231,-0.1827584832474356,0.000817480628414,0.0042517423250262,0.0003781396562231,0.0014979996642617,37.46325292325491,"POLYGON ((-2171000 47000, -2171000 48000, -2170000 48000, -2170000 47000, -2171000 47000))",False,False
979,2232,-0.1801411486660438,-0.3631087085456776,-0.0522542313025113,-0.0063331237284843,-0.0082816914362376,-631.9332218222844,"POLYGON ((-2171000 48000, -2171000 49000, -2170000 49000, -2170000 48000, -2171000 48000))",False,False
980,2243,-0.1112745482261037,-0.0635377831938867,-0.0031903476283262,-0.0004122567953082,-0.0010515738373668,-39.58023789304002,"POLYGON ((-2172000 -12000, -2172000 -8000, -2168000 -8000, -2168000 -12000, -2172000 -12000))",False,False
981,2244,0.6394310707798851,0.3813749139635689,0.0138234615166279,0.0018630413966816,0.010685966009414,178.73903714403423,"POLYGON ((-2172000 -8000, -2172000 -4000, -2168000 -4000, -2168000 -8000, -2172000 -8000))",False,False
982,2247,-0.6755105909576784,-0.5035261457360178,-0.0894435490188172,-0.0110508393993724,-0.0147837881653944,-1096.917103445492,"POLYGON ((-2172000 52000, -2172000 56000, -2168000 56000, -2168000 52000, -2172000 52000))",False,False
983,2248,1.3171297899624737,2.24364124686865,0.5165137316311041,0.0602394325552207,0.1456594900511909,5994.975103375105,"POLYGON ((-2172000 56000, -2172000 60000, -2168000 60000, -2168000 56000, -2172000 56000))",False,False
984,2249,0.6034709991693301,1.0874816459038843,0.2204829045425526,0.025146759570287,0.0611478127598043,2501.1347132887195,"POLYGON ((-2172000 60000, -2172000 64000, -2168000 64000, -2168000 60000, -2172000 60000))",False,False
985,2250,-0.3252455183550164,-1.0871654146775818,-0.2845117084440289,-0.0328043683445329,-0.049358953961656,-3273.831654888698,"POLYGON ((-2172000 64000, -2172000 68000, -2168000 68000, -2168000 64000, -2172000 64000))",False,False
986,2251,-0.7588889423361991,-2.07472542828949,-0.4625695594033541,-0.0553401334199646,-0.0541236514002656,-5521.988935445632,"POLYGON ((-2172000 68000, -2172000 72000, -2168000 72000, -2168000 68000, -2172000 68000))",False,False
987,2252,-0.159516415098567,-0.0640918720792096,-0.001178927057793,-0.0001840627917038,-0.0003624785720286,-17.710307945936393,"POLYGON ((-2172000 72000, -2172000 76000, -2168000 76000, -2168000 72000, -2172000 72000))",False,False
988,2253,-0.0543666200054596,-0.050231716957426,0.0009629028986408,-1.5535124058000532e-05,-0.0001942612030597,-0.2190562564837819,"POLYGON ((-2172000 76000, -2172000 80000, -2168000 80000, -2168000 76000, -2172000 76000))",False,False
989,2254,0.0707875819862255,0.3883274123884366,0.1025677073922548,0.0114097534904654,0.0154811964790381,1138.9585447258032,"POLYGON ((-2172000 80000, -2172000 84000, -2168000 84000, -2168000 80000, -2172000 80000))",False,False
990,2255,0.1958045196908973,0.3464377033907126,0.0857891130677237,0.0085205715472893,0.0261664602665776,845.8333412689026,"POLYGON ((-2172000 84000, -2172000 88000, -2168000 88000, -2168000 84000, -2172000 84000))",False,False
991,2256,-0.076391885877225,0.1438825252630984,0.0293476359961051,0.0035684407409556,0.0147577626270223,356.56934071239084,"POLYGON ((-2172000 88000, -2172000 92000, -2168000 92000, -2168000 88000, -2172000 88000))",False,False
