,lever_position_price,incRank,Potential_INEXUS_in_dollar_2023,Realized_INEXUS_in_dollar_2023,incomeInThousands,potential_in_dollar_2023_relative_to_baseline,realized_in_dollar_2023_relative_to_baseline
76,0.5,13,-2.6247891549450664,-5.801372304842483,121.974733285724,0.06901588700342408,0.0034827645778438
77,0.5,14,-2.622253090177354,-5.794196606501805,135.12930446603673,0.07939901958956008,0.030046308333888105
78,0.5,15,-2.7630790974413197,-5.925932969302332,150.44764933542695,0.0755623845166522,0.020218247049909932
79,0.5,16,-2.724436161036301,-5.842478589994983,168.16576213021688,0.08910341183968606,0.03626066121383564
80,0.5,17,-2.812126117094259,-6.042422109741983,191.51671419252116,0.061862161471210264,0.010723646793330488
81,0.5,18,-2.8144307215942144,-6.034372253248575,225.05865070163696,0.09699275640069605,0.04362277507250312
82,0.5,19,-2.8355314755211136,-6.056454149698988,298.2438596944482,0.05887920262505908,0.0019265388969689212
83,0.5,20,-2.68350770609319,-5.8214992740078735,485.8218138505296,0.05477772010071513,0.003371597737311216
84,1.0,0,-1.4855006529091717,-3.0421684209850293,6.772493446038325,0.0,0.0
85,1.0,1,-1.6241068263806062,-3.1317767942402552,17.57234529325529,0.0,0.0
86,1.0,2,-1.7438949982275989,-3.2453950165837777,25.740686952463783,0.0,0.0
87,1.0,3,-1.9865798425403223,-4.039101487106764,33.459947726684945,0.0,0.0
88,1.0,4,-2.056764597131616,-4.217314211979804,41.4299819469933,0.0,0.0
89,1.0,5,-2.119197877754236,-4.241919663713809,49.092551651305676,0.0,0.0
90,1.0,6,-2.1041117143916304,-4.260156866067641,56.88491728132639,0.0,0.0
91,1.0,7,-2.3599256644886175,-4.848391714012787,64.63434569475157,0.0,0.0
92,1.0,8,-2.42627327445539,-4.951937620151007,72.58380227152107,0.0,0.0
93,1.0,9,-2.48855608324211,-5.0466555596968945,81.46592838787929,0.0,0.0
94,1.0,10,-2.4896929941754835,-5.035120403174459,91.01643531588094,0.0,0.0
95,1.0,11,-2.5867625095575715,-5.357884341424085,100.55651739751896,0.0,0.0
96,1.0,12,-2.760173839376852,-5.8446776498548125,110.64975531564667,0.0,0.0
97,1.0,13,-2.7069779888219414,-5.707211833193128,121.978866508244,0.0,0.0
98,1.0,14,-2.757496121376204,-5.7723776817055255,135.12325652829855,0.0,0.0
99,1.0,15,-2.848067059478375,-5.796301565910387,150.4466503632175,0.0,0.0
100,1.0,16,-2.794650924882108,-5.790146045111458,168.14434811839885,0.0,0.0
101,1.0,17,-2.9109023322139755,-5.959847144495531,191.52070946042969,0.0,0.0
102,1.0,18,-2.988753586640078,-6.024262784587941,225.09636242655665,0.0,0.0
103,1.0,19,-2.9379747060022576,-5.970072090775062,298.3328040804919,0.0,0.0
104,1.0,20,-2.7724279435720556,-5.7477550622071725,486.0102215508819,0.0,0.0
105,1.75,0,-1.5346752232426488,-3.0199275199555893,6.77477686768481,-0.0007849604899721752,0.006390410381422296
106,1.75,1,-1.660997693126693,-3.113221347319225,17.572419872035322,-1.676792105990109e-05,0.013974413523103912
107,1.75,2,-1.7603678078554832,-3.2262816375641,25.730492323807308,-6.591298625346909e-06,0.013904363425304878
108,1.75,3,-2.015046613944766,-4.014039585652569,33.467201710355084,-9.617465984490536e-06,0.03097418207414826
109,1.75,4,-2.126431497850089,-4.219929485388564,41.429359488,-3.053639932909524e-05,0.022140907063300963
110,1.75,5,-2.1408493181581543,-4.207368776503613,49.08173593197974,0.0,0.028489394732810425
111,1.75,6,-2.144608341312812,-4.216037903955716,56.88754403012138,-1.2324257361306934e-06,0.036133195386135575
112,1.75,7,-2.41805014975367,-4.833059763726608,64.65766854767858,-1.3660522655722929e-05,0.042238600024589346
113,1.75,8,-2.501075500642527,-4.936491093293683,72.5822785660625,0.0002483890962068358,0.052593525851310385
114,1.75,9,-2.497928941583885,-4.989857350257368,81.46150030238113,-4.9040948260636874e-08,0.03829188120142257
115,1.75,10,-2.5432023820237175,-5.006468111464426,91.01984643536653,-1.259898407979243e-05,0.03096194514417161
116,1.75,11,-2.6419391578960236,-5.336224823509707,100.54740663930745,-1.955519284102536e-05,0.04041523800894642
117,1.75,12,-2.824858716845145,-5.830752419168951,110.66498942701229,-6.229153007963895e-05,0.035482413539602575
118,1.75,13,-2.7839020761321507,-5.729491994631363,121.97279627838992,-6.840817476927441e-07,0.04397054735078239
119,1.75,14,-2.827628420662932,-5.743813560375937,135.1231150762894,-7.423766277270261e-06,0.0554581862550414
120,1.75,15,-2.8745672542873613,-5.777893232208485,150.4512710451962,0.0,0.06781107178143031
121,1.75,16,-2.8595638911538974,-5.7859491963281116,168.16998344392908,0.0,0.04663187731450713
122,1.75,17,-2.9873174877904702,-5.955960719749534,191.51656635919815,-0.000250692846517353,0.04182236520894822
123,1.75,18,-2.982738658152896,-5.957263703712002,225.06013000067844,0.011149696323981217,0.06896728196097879
124,1.75,19,-3.0028520436369917,-5.958067579183837,298.3865649063679,-2.575214515410096e-06,0.04854605537765533
125,1.75,20,-2.8169012230937183,-5.723566942148108,485.8595234991292,-8.423429072790256e-05,0.027668528716785268
126,3.0,0,-1.5258109432907114,-3.034767721074574,6.7742933012903785,-0.002107335611199801,0.006226081371878689
127,3.0,1,-1.637630511183888,-3.098530907073358,17.5652610992638,-3.7091946602507697e-06,0.018592280896634783
128,3.0,2,-1.7629104890367917,-3.232938810489796,25.729977122451576,-5.9438068666928245e-06,0.014051094743959602
129,3.0,3,-2.0427963281979435,-4.021099840134471,33.45836334162786,-0.0001474304070407939,0.029371529595456858
130,3.0,4,-2.0988599414313414,-4.1931526867634945,41.43455813482547,-4.664224456663035e-05,0.023911794467607717
131,3.0,5,-2.171215677616708,-4.235338839259467,49.08109400798935,-1.448129109515861e-06,0.03103828377877349
132,3.0,6,-2.1581310125067255,-4.247600674569156,56.88382944584757,-1.148531899364258e-06,0.03128160117390451
133,3.0,7,-2.4221403079483887,-4.839325548665837,64.63916323738829,-1.5343995464781046e-05,0.04407136937946077
134,3.0,8,-2.5049643521763736,-4.9461040768455256,72.57915865984396,-2.7628897946163633e-05,0.037992443288760946
135,3.0,9,-2.5475805988272286,-5.014232449557769,81.46333093164908,-4.909984194778616e-07,0.04585954507901835
136,3.0,10,-2.574642153273114,-5.0213983268129025,91.02383884874409,-2.5223970931312345e-05,0.0379837334570432
137,3.0,11,-2.656325983511494,-5.332670141924403,100.55702334820546,-1.4798130468562931e-05,0.04076168300137484
138,3.0,12,-2.864059862549202,-5.846010344093681,110.66700064573868,-5.437804164065696e-05,0.04571661990927067
139,3.0,13,-2.8099580516874787,-5.74003857240346,121.9832931641922,-3.400443162238087e-05,0.04023248410144009
140,3.0,14,-2.8461504636010737,-5.7722446199664,135.12889287099958,-8.87966521805339e-05,0.0420571719036098
141,3.0,15,-2.919155339496312,-5.837585911973065,150.45206246979748,-0.00011241872612587078,0.04007412921289344
142,3.0,16,-2.8856346880945667,-5.794773817660001,168.15297576750984,-1.5550350520587841e-06,0.05842325954142358
143,3.0,17,-2.9707075054418497,-5.952239715434354,191.54738191922524,-5.042639588559439e-06,0.04365708076488106
144,3.0,18,-3.0099371493351277,-5.996244191111365,225.07097845130036,-6.885596435246555e-07,0.05955107043022978
145,3.0,19,-3.0122885728929587,-5.964145109834309,298.23674312549383,-5.416865658572356e-05,0.036656306370368874
146,3.0,20,-2.8484010548065544,-5.704238193007959,486.51867345348643,-8.146591174806872e-05,0.028103170011012812
147,5.0,0,-1.5152145931791283,-3.0103504920709447,6.761407751954774,-2.5824792672768382e-05,0.014388305541794821
148,5.0,1,-1.6609325074077332,-3.114781447050667,17.57128998253827,-9.285384209301029e-07,0.013454697205814048
149,5.0,2,-1.7599182785861254,-3.219297659117456,25.73060292705575,-2.2025156277027946e-05,0.011093409801707033
150,5.0,3,-2.0168053234516257,-4.042434294497934,33.45962164678619,-0.000570990268818683,0.018592436523247935
151,5.0,4,-2.1202229801852637,-4.1934756088334915,41.435199696360606,-0.00011108938792581124,0.015173290410313817
152,5.0,5,-2.164625064257016,-4.227836465916747,49.085176327627,-3.3531949896747903e-06,0.024289535876013346
153,5.0,6,-2.1671356574993483,-4.251960029608037,56.87977733313519,-1.67006517060031e-05,0.023957820267236585
154,5.0,7,-2.4531829050580924,-4.887763373388305,64.63253622242233,-0.0003172666258262069,0.027795985289279734
155,5.0,8,-2.5160896922614846,-4.97819903881652,72.58905539389562,0.0,0.037979232984641564
156,5.0,9,-2.5623729094772463,-5.062156802488021,81.47057774484377,-1.535895694182443e-06,0.03854980356959814
157,5.0,10,-2.5674978443375145,-5.006011570736416,91.02856989102499,-7.441408009123407e-06,0.031080040179234047
158,5.0,11,-2.6487028014606997,-5.349156950299678,100.55569210707505,-1.1068330008079386e-06,0.04115541395502431
159,5.0,12,-2.8064439048034977,-5.802407076054569,110.66153185139797,-5.6380600896410726e-05,0.03392002153435936
160,5.0,13,-2.7845321609303633,-5.696312274151463,121.9771973098205,-9.608486803802663e-05,0.03222028449997533
161,5.0,14,-2.847574936693667,-5.743835463760116,135.11489615832363,-0.00020332471260608997,0.03529045516148743
162,5.0,15,-2.881720323233381,-5.809356956556708,150.45387965199524,-2.2527815479733704e-06,0.05561185982858596
163,5.0,16,-2.917868553289585,-5.824865808602745,168.14292029386993,-8.638562132290417e-07,0.05075331270784922
164,5.0,17,-2.977836901705647,-5.93739863298591,191.48358621107207,-1.016662788977385e-05,0.05303909925314798
165,5.0,18,-3.0574363528006248,-6.018659956175948,225.07233838538303,-8.706479571962689e-06,0.0421865825592036
166,5.0,19,-2.9867226190530385,-5.9540815424551194,298.2276172622491,-0.0001165277439176271,0.03416431524003827
167,5.0,20,-2.832094313073214,-5.677400270566587,486.23291613750547,-5.891237613431244e-05,0.029793239703804986
168,8.0,0,-1.5062321314209437,-3.0029008232715766,6.762308398467101,-7.25579861354797e-06,0.016267241934257992
169,8.0,1,-1.6407461749478869,-3.0858257562828584,17.573750954485007,2.943764198071186e-06,0.0244436623833236
170,8.0,2,-1.7339829663366,-3.2155582027455276,25.734188407020806,0.0040313516482087045,0.02349428048419311
