taz,x,y,fleetShare
4845300000228,0,0,0.000517331
4845300001596,0,0,0.000517331
4820900000909,0,0,0.000517331
4849100001433,0,0,0.000517331
4845300001554,0,0,0.000517331
4845300000425,0,0,0.000517331
4845300001730,0,0,0.000517331
4845300000810,0,0,0.000517331
4849100000141,0,0,0.000517331
4849100000941,0,0,0.000517331
4849100001355,0,0,0.000517331
4845300001512,0,0,0.000517331
4845300000259,0,0,0.000517331
4845300000356,0,0,0.000517331
4849100000168,0,0,0.000517331
4820900000306,0,0,0.000517331
4820900000725,0,0,0.000517331
4845300001096,0,0,0.000517331
4849100001963,0,0,0.000517331
4845300001443,0,0,0.000517331
4845300000079,0,0,0.000517331
4845300001522,0,0,0.000517331
4845300001684,0,0,0.000517331
4845300000408,0,0,0.000517331
4845300000186,0,0,0.000517331
4845300000211,0,0,0.000517331
4845300000411,0,0,0.000517331
4849100000161,0,0,0.000517331
4805500001240,0,0,0.000517331
4845300000484,0,0,0.000517331
4802100001191,0,0,0.000517331
4845300000475,0,0,0.000517331
4820900001080,0,0,0.000517331
4849100000872,0,0,0.000517331
4849100001432,0,0,0.000517331
4849100001125,0,0,0.000517331
4849100001604,0,0,0.000517331
4849100000858,0,0,0.000517331
4849100000463,0,0,0.000517331
4849100000958,0,0,0.000517331
4849100000870,0,0,0.000517331
4849100001034,0,0,0.000517331
4849100000867,0,0,0.000517331
4820900000719,0,0,0.000517331
4849100001955,0,0,0.000517331
4845300000490,0,0,0.000517331
4845300001497,0,0,0.000517331
4845300000196,0,0,0.000517331
4820900000751,0,0,0.000517331
4849100001358,0,0,0.000517331
4849100001957,0,0,0.000517331
4845300000021,0,0,0.000517331
4849100001061,0,0,0.000517331
4820900000908,0,0,0.000517331
4849100000103,0,0,0.000517331
4845300001538,0,0,0.000517331
4845300000334,0,0,0.000517331
4845300000057,0,0,0.000517331
4845300000558,0,0,0.000517331
4802100001180,0,0,0.000517331
4849100000104,0,0,0.000517331
4802100001185,0,0,0.000517331
4845300001445,0,0,0.000517331
4845300000026,0,0,0.000517331
4845300001560,0,0,0.000517331
4849100000873,0,0,0.000517331
4849100000985,0,0,0.000517331
4845300000343,0,0,0.000517331
4820900000777,0,0,0.000517331
4845300000214,0,0,0.000517331
4845300001696,0,0,0.000517331
4845300001871,0,0,0.000517331
4845300000472,0,0,0.000517331
4805300001822,0,0,0.000517331
4820900000792,0,0,0.000517331
4845300000553,0,0,0.000517331
4849100001961,0,0,0.000517331
4820900000750,0,0,0.000517331
4820900001502,0,0,0.000517331
4820900000705,0,0,0.000517331
4802100001179,0,0,0.000517331
4845300001918,0,0,0.000517331
4845300001580,0,0,0.000517331
4845300000240,0,0,0.000517331
4845300000290,0,0,0.000517331
4820900000781,0,0,0.000517331
4805300001826,0,0,0.000517331
4849100000470,0,0,0.000517331
4849100001007,0,0,0.000517331
4820900000919,0,0,0.000517331
4849100000885,0,0,0.000517331
4845300000439,0,0,0.000517331
4849100000163,0,0,0.000517331
4820900000702,0,0,0.000517331
4820900000737,0,0,0.000517331
4805300001889,0,0,0.000517331
4820900000761,0,0,0.000517331
4820900000816,0,0,0.000517331
4845300000221,0,0,0.000517331
4845300001726,0,0,0.000517331
4849100000647,0,0,0.000517331
4849100001953,0,0,0.000517331
4805500001277,0,0,0.000517331
4805300001817,0,0,0.000517331
4802100001169,0,0,0.000517331
4849100000136,0,0,0.000517331
4805500001286,0,0,0.000517331
4849100000883,0,0,0.000517331
4805500001292,0,0,0.000517331
4820900000688,0,0,0.000517331
4845300000170,0,0,0.000517331
4802100001161,0,0,0.000517331
4845300001733,0,0,0.000517331
4820900000756,0,0,0.000517331
4849100000868,0,0,0.000517331
4845300000522,0,0,0.000517331
4845300000509,0,0,0.000517331
4845300000247,0,0,0.000517331
4845300000415,0,0,0.000517331
4805500001248,0,0,0.000517331
4802100001929,0,0,0.000517331
4820900000784,0,0,0.000517331
4845300000593,0,0,0.000517331
4845300001685,0,0,0.000517331
4820900001085,0,0,0.000517331
4845300000427,0,0,0.000517331
4845300000391,0,0,0.000517331
4845300000847,0,0,0.000517331
4805500001255,0,0,0.000517331
4802100001383,0,0,0.000517331
4820900000710,0,0,0.000517331
4849100001102,0,0,0.000517331
4845300001333,0,0,0.000517331
4805300001789,0,0,0.000517331
4820900000706,0,0,0.000517331
4845300000194,0,0,0.000517331
4820900000842,0,0,0.000517331
4802100001387,0,0,0.000517331
4849100000654,0,0,0.000517331
4845300000064,0,0,0.000517331
4845300000157,0,0,0.000517331
4845300000058,0,0,0.000517331
4805500001293,0,0,0.000517331
4820900000762,0,0,0.000517331
4845300001584,0,0,0.000517331
4849100001423,0,0,0.000517331
4845300000560,0,0,0.000517331
4845300000097,0,0,0.000517331
4845300000191,0,0,0.000517331
4845300000192,0,0,0.000517331
4845300000614,0,0,0.000517331
4820900001086,0,0,0.000517331
4845300001323,0,0,0.000517331
4845300001888,0,0,0.000517331
4845300001455,0,0,0.000517331
4845300000338,0,0,0.000517331
4845300000006,0,0,0.000517331
4820900000720,0,0,0.000517331
4820900001690,0,0,0.000517331
4805500001305,0,0,0.000517331
4849100000140,0,0,0.000517331
4820900001491,0,0,0.000517331
4849100001701,0,0,0.000517331
4805500001306,0,0,0.000517331
4845300000077,0,0,0.000517331
4849100001342,0,0,0.000517331
4849100001736,0,0,0.000517331
4849100001322,0,0,0.000517331
4845300000515,0,0,0.000517331
4845300000066,0,0,0.000517331
4845300000096,0,0,0.000517331
4802100001138,0,0,0.000517331
4845300001724,0,0,0.000517331
4845300000266,0,0,0.000517331
4849100001972,0,0,0.000517331
4802100001177,0,0,0.000517331
4845300001718,0,0,0.000517331
4820900000743,0,0,0.000517331
4820900001688,0,0,0.000517331
4845300000621,0,0,0.000517331
4845300000351,0,0,0.000517331
4845300000083,0,0,0.000517331
4845300000364,0,0,0.000517331
4849100001480,0,0,0.000517331
4845300000530,0,0,0.000517331
4845300000256,0,0,0.000517331
4845300001639,0,0,0.000517331
4849100001898,0,0,0.000517331
4845300000437,0,0,0.000517331
4849100000130,0,0,0.000517331
4849100001001,0,0,0.000517331
4849100000129,0,0,0.000517331
4845300001530,0,0,0.000517331
4845300001657,0,0,0.000517331
4845300001464,0,0,0.000517331
4805500001283,0,0,0.000517331
4845300000224,0,0,0.000517331
4805300001752,0,0,0.000517331
4805500001258,0,0,0.000517331
4845300000319,0,0,0.000517331
4845300000416,0,0,0.000517331
4845300001845,0,0,0.000517331
4820900001077,0,0,0.000517331
4802100001137,0,0,0.000517331
4849100001407,0,0,0.000517331
4805500001249,0,0,0.000517331
4849100001885,0,0,0.000517331
4845300001751,0,0,0.000517331
4820900000897,0,0,0.000517331
4805300001796,0,0,0.000517331
4845300000559,0,0,0.000517331
4845300000233,0,0,0.000517331
4805300001791,0,0,0.000517331
4805500001303,0,0,0.000517331
4845300000288,0,0,0.000517331
4845300000466,0,0,0.000517331
4849100000631,0,0,0.000517331
4820900000541,0,0,0.000517331
4849100001431,0,0,0.000517331
4849100000874,0,0,0.000517331
4820900000895,0,0,0.000517331
4849100001026,0,0,0.000517331
4845300001671,0,0,0.000517331
4849100001424,0,0,0.000517331
4849100001960,0,0,0.000517331
4820900000752,0,0,0.000517331
4845300000223,0,0,0.000517331
4845300000592,0,0,0.000517331
4845300001469,0,0,0.000517331
4849100001904,0,0,0.000517331
4845300001647,0,0,0.000517331
4845300000429,0,0,0.000517331
4845300000516,0,0,0.000517331
4845300000060,0,0,0.000517331
4845300001564,0,0,0.000517331
4849100001887,0,0,0.000517331
4845300001683,0,0,0.000517331
4805300001939,0,0,0.000517331
4845300000549,0,0,0.000517331
4802100001391,0,0,0.000517331
4802100001384,0,0,0.000517331
4845300000502,0,0,0.000517331
4802100001197,0,0,0.000517331
4845300000267,0,0,0.000517331
4845300000063,0,0,0.000517331
4849100000645,0,0,0.000517331
4849100001046,0,0,0.000517331
4820900000747,0,0,0.000517331
4820900000915,0,0,0.000517331
4845300001646,0,0,0.000517331
4845300000027,0,0,0.000517331
4845300001917,0,0,0.000517331
4820900000806,0,0,0.000517331
4805300001753,0,0,0.000517331
4845300001526,0,0,0.000517331
4805500001297,0,0,0.000517331
4845300001550,0,0,0.000517331
4820900000779,0,0,0.000517331
4849100001055,0,0,0.000517331
4845300000076,0,0,0.000517331
4845300001919,0,0,0.000517331
4845300000514,0,0,0.000517331
4849100001002,0,0,0.000517331
4802100001192,0,0,0.000517331
4802100001147,0,0,0.000517331
4845300000381,0,0,0.000517331
4805500001301,0,0,0.000517331
4849100000972,0,0,0.000517331
4849100001068,0,0,0.000517331
4845300000602,0,0,0.000517331
4820900000675,0,0,0.000517331
4820900001079,0,0,0.000517331
4849100001060,0,0,0.000517331
4845300001598,0,0,0.000517331
4820900000829,0,0,0.000517331
4820900000817,0,0,0.000517331
4805500001312,0,0,0.000517331
4845300000197,0,0,0.000517331
4845300001850,0,0,0.000517331
4845300001680,0,0,0.000517331
4820900000917,0,0,0.000517331
4802100001201,0,0,0.000517331
4845300000610,0,0,0.000517331
4845300000239,0,0,0.000517331
4820900000674,0,0,0.000517331
4845300000378,0,0,0.000517331
4802100001133,0,0,0.000517331
4849100000574,0,0,0.000517331
4849100000966,0,0,0.000517331
4849100000568,0,0,0.000517331
4802100001371,0,0,0.000517331
4845300001498,0,0,0.000517331
4820900000848,0,0,0.000517331
4820900001689,0,0,0.000517331
4849100001031,0,0,0.000517331
4849100001019,0,0,0.000517331
4849100000632,0,0,0.000517331
4845300000504,0,0,0.000517331
4845300001636,0,0,0.000517331
4805500001243,0,0,0.000517331
4845300000193,0,0,0.000517331
4849100001103,0,0,0.000517331
4820900001327,0,0,0.000517331
4805300001828,0,0,0.000517331
4805300001788,0,0,0.000517331
4849100000002,0,0,0.000517331
4845300000435,0,0,0.000517331
4849100000571,0,0,0.000517331
4845300000005,0,0,0.000517331
4849100001073,0,0,0.000517331
4845300001527,0,0,0.000517331
4802100001369,0,0,0.000517331
4849100001111,0,0,0.000517331
4802100001188,0,0,0.000517331
4802100001144,0,0,0.000517331
4849100001117,0,0,0.000517331
4845300001654,0,0,0.000517331
4845300000182,0,0,0.000517331
4845300000599,0,0,0.000517331
4820900001910,0,0,0.000517331
4845300000243,0,0,0.000517331
4805500001288,0,0,0.000517331
4849100000952,0,0,0.000517331
4845300001452,0,0,0.000517331
4845300000098,0,0,0.000517331
4820900000749,0,0,0.000517331
4845300000208,0,0,0.000517331
4845300001569,0,0,0.000517331
4802100001195,0,0,0.000517331
4849100001399,0,0,0.000517331
4845300001594,0,0,0.000517331
4845300001357,0,0,0.000517331
4802100001374,0,0,0.000517331
4845300000054,0,0,0.000517331
4845300001711,0,0,0.000517331
4849100001030,0,0,0.000517331
4802100001196,0,0,0.000517331
4849100001398,0,0,0.000517331
4805300001818,0,0,0.000517331
4845300001667,0,0,0.000517331
4849100000635,0,0,0.000517331
4845300001876,0,0,0.000517331
4845300000301,0,0,0.000517331
4845300001419,0,0,0.000517331
4820900000753,0,0,0.000517331
4845300000365,0,0,0.000517331
4802100001210,0,0,0.000517331
4845300001673,0,0,0.000517331
4820900000910,0,0,0.000517331
4845300001095,0,0,0.000517331
4849100001029,0,0,0.000517331
4845300000409,0,0,0.000517331
4845300001621,0,0,0.000517331
4845300001566,0,0,0.000517331
4820900001746,0,0,0.000517331
4849100001113,0,0,0.000517331
4820900000758,0,0,0.000517331
4845300000230,0,0,0.000517331
4849100001027,0,0,0.000517331
4845300001633,0,0,0.000517331
4845300000313,0,0,0.000517331
4845300001847,0,0,0.000517331
4845300000478,0,0,0.000517331
4845300001655,0,0,0.000517331
4845300001551,0,0,0.000517331
4845300000503,0,0,0.000517331
4845300000190,0,0,0.000517331
4845300000448,0,0,0.000517331
4820900000808,0,0,0.000517331
4820900001081,0,0,0.000517331
4849100000138,0,0,0.000517331
4820900000694,0,0,0.000517331
4845300000506,0,0,0.000517331
4802100001163,0,0,0.000517331
4805300001793,0,0,0.000517331
4845300001094,0,0,0.000517331
4845300001716,0,0,0.000517331
4820900000742,0,0,0.000517331
4805300001781,0,0,0.000517331
4845300000520,0,0,0.000517331
4845300000207,0,0,0.000517331
4802100001219,0,0,0.000517331
4845300001505,0,0,0.000517331
4845300001878,0,0,0.000517331
4845300000321,0,0,0.000517331
4802100001388,0,0,0.000517331
4849100000114,0,0,0.000517331
4845300000554,0,0,0.000517331
4845300000074,0,0,0.000517331
4802100001176,0,0,0.000517331
4805500001300,0,0,0.000517331
4845300001866,0,0,0.000517331
4845300001456,0,0,0.000517331
4845300001644,0,0,0.000517331
4805300001814,0,0,0.000517331
4849100000126,0,0,0.000517331
4805300001795,0,0,0.000517331
4845300000626,0,0,0.000517331
4820900000717,0,0,0.000517331
4802100001224,0,0,0.000517331
4820900000741,0,0,0.000517331
4805500001284,0,0,0.000517331
4802100001134,0,0,0.000517331
4845300000297,0,0,0.000517331
4805300001783,0,0,0.000517331
4845300000445,0,0,0.000517331
4820900000419,0,0,0.000517331
4805500001860,0,0,0.000517331
4845300000317,0,0,0.000517331
4820900000818,0,0,0.000517331
4849100000933,0,0,0.000517331
4820900000709,0,0,0.000517331
4849100000642,0,0,0.000517331
4845300000511,0,0,0.000517331
4849100001412,0,0,0.000517331
4845300001609,0,0,0.000517331
4845300000536,0,0,0.000517331
4845300000329,0,0,0.000517331
4845300001541,0,0,0.000517331
4845300000417,0,0,0.000517331
4845300001712,0,0,0.000517331
4845300001413,0,0,0.000517331
4805500001273,0,0,0.000517331
4845300001053,0,0,0.000517331
4820900000690,0,0,0.000517331
4820900001084,0,0,0.000517331
4849100000977,0,0,0.000517331
4845300000068,0,0,0.000517331
4820900000788,0,0,0.000517331
4802100001376,0,0,0.000517331
4805300001772,0,0,0.000517331
4845300000424,0,0,0.000517331
4849100000166,0,0,0.000517331
4820900000673,0,0,0.000517331
4845300001444,0,0,0.000517331
4820900000770,0,0,0.000517331
4845300000014,0,0,0.000517331
4802100001206,0,0,0.000517331
4845300001542,0,0,0.000517331
4805500001238,0,0,0.000517331
4802100001178,0,0,0.000517331
4845300000102,0,0,0.000517331
4845300000202,0,0,0.000517331
4845300000262,0,0,0.000517331
4805500001266,0,0,0.000517331
4820900000835,0,0,0.000517331
4820900000787,0,0,0.000517331
4820900000904,0,0,0.000517331
4849100001054,0,0,0.000517331
4802100001975,0,0,0.000517331
4845300001872,0,0,0.000517331
4845300001669,0,0,0.000517331
4802100001924,0,0,0.000517331
4820900000795,0,0,0.000517331
4845300001437,0,0,0.000517331
4805300001938,0,0,0.000517331
4849100000992,0,0,0.000517331
4845300000460,0,0,0.000517331
4805300001803,0,0,0.000517331
4849100000482,0,0,0.000517331
4802100001140,0,0,0.000517331
4820900000799,0,0,0.000517331
4845300001474,0,0,0.000517331
4845300001468,0,0,0.000517331
4849100001345,0,0,0.000517331
4849100000153,0,0,0.000517331
4845300000280,0,0,0.000517331
4845300000431,0,0,0.000517331
4845300001874,0,0,0.000517331
4849100000851,0,0,0.000517331
4849100000998,0,0,0.000517331
4845300000352,0,0,0.000517331
4805300001830,0,0,0.000517331
4845300001883,0,0,0.000517331
4805300001778,0,0,0.000517331
4845300001336,0,0,0.000517331
4845300000286,0,0,0.000517331
4802100001139,0,0,0.000517331
4805300001808,0,0,0.000517331
4849100000968,0,0,0.000517331
4845300000312,0,0,0.000517331
4849100000997,0,0,0.000517331
4845300000403,0,0,0.000517331
4802100001156,0,0,0.000517331
4802100001170,0,0,0.000517331
4849100001049,0,0,0.000517331
4845300001648,0,0,0.000517331
4849100000866,0,0,0.000517331
4849100001406,0,0,0.000517331
4805500001275,0,0,0.000517331
4845300001510,0,0,0.000517331
4849100000970,0,0,0.000517331
4820900001934,0,0,0.000517331
4849100000124,0,0,0.000517331
4820900000815,0,0,0.000517331
4845300000611,0,0,0.000517331
4849100000113,0,0,0.000517331
4849100000878,0,0,0.000517331
4845300001347,0,0,0.000517331
4845300001661,0,0,0.000517331
4820900000805,0,0,0.000517331
4845300000453,0,0,0.000517331
4849100001886,0,0,0.000517331
4849100000971,0,0,0.000517331
4805500001244,0,0,0.000517331
4845300000049,0,0,0.000517331
4845300001466,0,0,0.000517331
4845300000257,0,0,0.000517331
4845300000180,0,0,0.000517331
4845300001882,0,0,0.000517331
4845300000538,0,0,0.000517331
4849100000875,0,0,0.000517331
4845300001619,0,0,0.000517331
4820900000676,0,0,0.000517331
4845300000551,0,0,0.000517331
4849100001005,0,0,0.000517331
4845300001339,0,0,0.000517331
4845300000505,0,0,0.000517331
4820900000765,0,0,0.000517331
4845300000501,0,0,0.000517331
4845300000518,0,0,0.000517331
4820900001490,0,0,0.000517331
4845300001535,0,0,0.000517331
4805500001311,0,0,0.000517331
4845300001349,0,0,0.000517331
4845300000260,0,0,0.000517331
4845300001750,0,0,0.000517331
4849100001075,0,0,0.000517331
4849100001414,0,0,0.000517331
4820900001748,0,0,0.000517331
4805300001832,0,0,0.000517331
4845300000318,0,0,0.000517331
4845300000010,0,0,0.000517331
4845300000302,0,0,0.000517331
4849100001964,0,0,0.000517331
4845300000442,0,0,0.000517331
4849100001318,0,0,0.000517331
4845300000420,0,0,0.000517331
4802100001370,0,0,0.000517331
4849100000658,0,0,0.000517331
4845300000034,0,0,0.000517331
4849100001921,0,0,0.000517331
4820900000769,0,0,0.000517331
4820900000920,0,0,0.000517331
4820900001494,0,0,0.000517331
4845300000044,0,0,0.000517331
4845300001592,0,0,0.000517331
4845300000521,0,0,0.000517331
4805300001843,0,0,0.000517331
4845300000276,0,0,0.000517331
4849100000644,0,0,0.000517331
4845300000033,0,0,0.000517331
4849100000934,0,0,0.000517331
4802100001205,0,0,0.000517331
4845300000082,0,0,0.000517331
4845300000345,0,0,0.000517331
4845300000440,0,0,0.000517331
4849100000169,0,0,0.000517331
4805300001763,0,0,0.000517331
4845300000609,0,0,0.000517331
4805300001756,0,0,0.000517331
4845300001549,0,0,0.000517331
4845300000595,0,0,0.000517331
4820900000733,0,0,0.000517331
4820900000780,0,0,0.000517331
4820900000672,0,0,0.000517331
4820900000906,0,0,0.000517331
4845300000406,0,0,0.000517331
4845300001640,0,0,0.000517331
4849100000973,0,0,0.000517331
4845300001613,0,0,0.000517331
4802100001223,0,0,0.000517331
4849100000127,0,0,0.000517331
4849100001064,0,0,0.000517331
4805300001758,0,0,0.000517331
4849100000976,0,0,0.000517331
4820900000783,0,0,0.000517331
4845300000081,0,0,0.000517331
4802100001930,0,0,0.000517331
4845300000273,0,0,0.000517331
4849100000120,0,0,0.000517331
4805500001267,0,0,0.000517331
4845300000447,0,0,0.000517331
4849100001706,0,0,0.000517331
4845300000441,0,0,0.000517331
4805300001759,0,0,0.000517331
4805500001261,0,0,0.000517331
4845300000627,0,0,0.000517331
4820900001911,0,0,0.000517331
4845300001875,0,0,0.000517331
4845300001348,0,0,0.000517331
4845300001585,0,0,0.000517331
4845300001450,0,0,0.000517331
4805500001256,0,0,0.000517331
4845300000065,0,0,0.000517331
4845300000185,0,0,0.000517331
4849100001317,0,0,0.000517331
4849100001118,0,0,0.000517331
4820900000759,0,0,0.000517331
4849100000936,0,0,0.000517331
4805500001257,0,0,0.000517331
4849100001006,0,0,0.000517331
4849100000890,0,0,0.000517331
4849100000960,0,0,0.000517331
4849100001946,0,0,0.000517331
4805300001782,0,0,0.000517331
4805500001304,0,0,0.000517331
4845300001620,0,0,0.000517331
4802100001151,0,0,0.000517331
4845300001496,0,0,0.000517331
4849100000963,0,0,0.000517331
4802100001189,0,0,0.000517331
4820900000796,0,0,0.000517331
4849100000965,0,0,0.000517331
4820900000696,0,0,0.000517331
4845300000508,0,0,0.000517331
4845300000052,0,0,0.000517331
4849100000151,0,0,0.000517331
4849100001971,0,0,0.000517331
4849100000859,0,0,0.000517331
4845300001698,0,0,0.000517331
4845300000069,0,0,0.000517331
4845300001099,0,0,0.000517331
4849100001394,0,0,0.000517331
4820900000582,0,0,0.000517331
4845300000246,0,0,0.000517331
4845300000438,0,0,0.000517331
4820900000722,0,0,0.000517331
4845300000008,0,0,0.000517331
4845300001595,0,0,0.000517331
4845300000245,0,0,0.000517331
4805300001810,0,0,0.000517331
4845300000402,0,0,0.000517331
4849100000979,0,0,0.000517331
4805300001806,0,0,0.000517331
4845300001723,0,0,0.000517331
4845300000350,0,0,0.000517331
4802100001194,0,0,0.000517331
4845300000605,0,0,0.000517331
4805500001302,0,0,0.000517331
4845300001440,0,0,0.000517331
4849100000879,0,0,0.000517331
4845300001511,0,0,0.000517331
4820900000755,0,0,0.000517331
4805300001777,0,0,0.000517331
4820900001489,0,0,0.000517331
4845300000289,0,0,0.000517331
4845300001576,0,0,0.000517331
4849100000118,0,0,0.000517331
4845300001634,0,0,0.000517331
4802100001127,0,0,0.000517331
4845300000295,0,0,0.000517331
4820900000791,0,0,0.000517331
4805300001765,0,0,0.000517331
4820900000914,0,0,0.000517331
4845300001686,0,0,0.000517331
4845300000603,0,0,0.000517331
4849100001740,0,0,0.000517331
4845300000396,0,0,0.000517331
4805500001260,0,0,0.000517331
4849100000662,0,0,0.000517331
4820900000833,0,0,0.000517331
4849100001895,0,0,0.000517331
4845300000100,0,0,0.000517331
4845300000222,0,0,0.000517331
4845300001731,0,0,0.000517331
4849100001397,0,0,0.000517331
4845300000363,0,0,0.000517331
4845300000546,0,0,0.000517331
4845300000347,0,0,0.000517331
4849100001044,0,0,0.000517331
4845300000355,0,0,0.000517331
4845300000050,0,0,0.000517331
4805500001298,0,0,0.000517331
4849100001702,0,0,0.000517331
4849100000967,0,0,0.000517331
4845300001521,0,0,0.000517331
4849100001531,0,0,0.000517331
4845300000462,0,0,0.000517331
4820900000721,0,0,0.000517331
4849100001959,0,0,0.000517331
4845300001471,0,0,0.000517331
4845300000237,0,0,0.000517331
4820900000669,0,0,0.000517331
4845300001362,0,0,0.000517331
4802100001372,0,0,0.000517331
4845300000479,0,0,0.000517331
4849100001943,0,0,0.000517331
4845300000401,0,0,0.000517331
4849100001401,0,0,0.000517331
4845300000036,0,0,0.000517331
4845300000620,0,0,0.000517331
4805500001858,0,0,0.000517331
4849100000991,0,0,0.000517331
4805500001269,0,0,0.000517331
4820900000581,0,0,0.000517331
4805500001235,0,0,0.000517331
4820900000586,0,0,0.000517331
4845300000430,0,0,0.000517331
4845300001465,0,0,0.000517331
4845300001340,0,0,0.000517331
4845300001719,0,0,0.000517331
4849100001395,0,0,0.000517331
4849100001945,0,0,0.000517331
4849100001704,0,0,0.000517331
4849100000121,0,0,0.000517331
4845300001354,0,0,0.000517331
4845300001330,0,0,0.000517331
4802100001175,0,0,0.000517331
4845300001581,0,0,0.000517331
4845300000241,0,0,0.000517331
4849100000996,0,0,0.000517331
4849100001015,0,0,0.000517331
4845300001638,0,0,0.000517331
4845300001334,0,0,0.000517331
4845300001486,0,0,0.000517331
4845300000386,0,0,0.000517331
4802100001132,0,0,0.000517331
4849100000634,0,0,0.000517331
4845300000023,0,0,0.000517331
4845300000465,0,0,0.000517331
4845300000500,0,0,0.000517331
4849100001070,0,0,0.000517331
4849100001320,0,0,0.000517331
4845300000088,0,0,0.000517331
4849100001009,0,0,0.000517331
4845300000174,0,0,0.000517331
4805300001774,0,0,0.000517331
4845300001916,0,0,0.000517331
4845300001635,0,0,0.000517331
4845300001108,0,0,0.000517331
4805300001802,0,0,0.000517331
4805500001233,0,0,0.000517331
4849100001051,0,0,0.000517331
4849100001908,0,0,0.000517331
4820900000814,0,0,0.000517331
4845300001862,0,0,0.000517331
4805500001279,0,0,0.000517331
4849100000857,0,0,0.000517331
4805300001821,0,0,0.000517331
4845300000557,0,0,0.000517331
4802100001150,0,0,0.000517331
4802100001142,0,0,0.000517331
4845300001728,0,0,0.000517331
4845300001410,0,0,0.000517331
4845300000344,0,0,0.000517331
4845300001626,0,0,0.000517331
4820900000837,0,0,0.000517331
4802100001128,0,0,0.000517331
4849100001360,0,0,0.000517331
4820900000718,0,0,0.000517331
4845300001562,0,0,0.000517331
4849100000993,0,0,0.000517331
4845300000283,0,0,0.000517331
4805500001366,0,0,0.000517331
4845300000349,0,0,0.000517331
4845300000481,0,0,0.000517331
4845300001539,0,0,0.000517331
4845300000167,0,0,0.000517331
4805500001236,0,0,0.000517331
4845300000616,0,0,0.000517331
4845300000213,0,0,0.000517331
4845300000205,0,0,0.000517331
4845300001449,0,0,0.000517331
4845300001617,0,0,0.000517331
4802100001187,0,0,0.000517331
4845300000171,0,0,0.000517331
4845300001717,0,0,0.000517331
4849100001909,0,0,0.000517331
4802100001199,0,0,0.000517331
4845300000607,0,0,0.000517331
4845300001547,0,0,0.000517331
4820900001082,0,0,0.000517331
4845300001590,0,0,0.000517331
4849100001737,0,0,0.000517331
4802100001379,0,0,0.000517331
4849100001481,0,0,0.000517331
4805500001280,0,0,0.000517331
4805500001309,0,0,0.000517331
4845300001453,0,0,0.000517331
4845300000032,0,0,0.000517331
4805500001281,0,0,0.000517331
4849100001428,0,0,0.000517331
4849100000107,0,0,0.000517331
4849100000953,0,0,0.000517331
4820900000892,0,0,0.000517331
4849100000421,0,0,0.000517331
4845300000200,0,0,0.000517331
4849100001973,0,0,0.000517331
4845300001436,0,0,0.000517331
4849100000884,0,0,0.000517331
4849100000131,0,0,0.000517331
4849100000263,0,0,0.000517331
4849100001114,0,0,0.000517331
4849100001069,0,0,0.000517331
4849100001119,0,0,0.000517331
4820900000789,0,0,0.000517331
4805300001804,0,0,0.000517331
4845300001346,0,0,0.000517331
4849100000980,0,0,0.000517331
4849100000522,0,0,0.000517331
4820900000746,0,0,0.000517331
4845300000519,0,0,0.000517331
4820900000831,0,0,0.000517331
4802100001216,0,0,0.000517331
4845300000394,0,0,0.000517331
4802100001373,0,0,0.000517331
4845300000471,0,0,0.000517331
4820900001043,0,0,0.000517331
4802100001375,0,0,0.000517331
4820900000776,0,0,0.000517331
4820900000667,0,0,0.000517331
4845300000133,0,0,0.000517331
4849100001894,0,0,0.000517331
4849100000988,0,0,0.000517331
4849100000947,0,0,0.000517331
4845300000314,0,0,0.000517331
4805300001800,0,0,0.000517331
4805300001805,0,0,0.000517331
4845300001356,0,0,0.000517331
4849100000116,0,0,0.000517331
4820900000803,0,0,0.000517331
4845300000380,0,0,0.000517331
4845300000372,0,0,0.000517331
4845300000099,0,0,0.000517331
4805500001270,0,0,0.000517331
4802100001152,0,0,0.000517331
4845300000373,0,0,0.000517331
4845300001518,0,0,0.000517331
4849100001321,0,0,0.000517331
4845300000013,0,0,0.000517331
4849100000942,0,0,0.000517331
4845300000218,0,0,0.000517331
4845300001660,0,0,0.000517331
4802100001157,0,0,0.000517331
4805500001287,0,0,0.000517331
4845300001851,0,0,0.000517331
4802100001385,0,0,0.000517331
4845300000292,0,0,0.000517331
4820900000825,0,0,0.000517331
4845300000009,0,0,0.000517331
4849100001965,0,0,0.000517331
4845300001905,0,0,0.000517331
4845300000231,0,0,0.000517331
4845300000510,0,0,0.000517331
4845300001625,0,0,0.000517331
4820900001093,0,0,0.000517331
4805300001799,0,0,0.000517331
4805300001771,0,0,0.000517331
4849100000931,0,0,0.000517331
4845300000179,0,0,0.000517331
4845300000242,0,0,0.000517331
4805300001768,0,0,0.000517331
4845300000201,0,0,0.000517331
4849100001630,0,0,0.000517331
4802100001166,0,0,0.000517331
4845300001687,0,0,0.000517331
4845300001447,0,0,0.000517331
4805500001290,0,0,0.000517331
4849100000999,0,0,0.000517331
4845300000619,0,0,0.000517331
4805500001229,0,0,0.000517331
4845300001732,0,0,0.000517331
4845300000455,0,0,0.000517331
4845300000428,0,0,0.000517331
4820900000681,0,0,0.000517331
4849100001112,0,0,0.000517331
4845300001556,0,0,0.000517331
4845300001695,0,0,0.000517331
4845300001852,0,0,0.000517331
4820900000715,0,0,0.000517331
4845300001624,0,0,0.000517331
4849100000923,0,0,0.000517331
4845300001457,0,0,0.000517331
