taz,coord-x,coord-y,area
4845300001457,2978725,3659127,0
4849100001958,2971264,3665059,0
4845300000598,2982939,3659130,0
4802100001928,3032941,3618993,0
4849100000962,2973384,3687888,0
4805300001767,2930601,3717223,0
4820900001663,2959915,3586225,0
4849100000956,2967905,3680723,0
4849100000880,2962377,3676251,0
4845300000358,2966755,3636335,0
4802100001131,3000588,3605547,0
4849100001951,2965513,3670136,0
4845300000542,2963748,3620456,0
4845300000250,2970448,3645760,0
4845300001338,2982723,3633779,0
4845300001672,2969516,3645120,0
4845300000158,2969954,3657035,0
4849100001121,3004346,3680155,0
4802100001926,3031279,3621166,0
4845300000563,2985264,3639253,0
4845300000199,2964101,3651231,0
4845300000434,2961935,3634592,0
4849100001100,2971896,3662820,0
4845300001666,2943039,3630521,0
4849100000643,3001522,3693818,0
4820900000724,2961719,3586820,0
4849100000663,2971261,3670157,0
4845300000623,2981860,3654417,0
4849100000955,2969350,3677451,0
4802100001143,3022290,3590858,0
4849100001700,2969368,3699007,0
4820900000704,2958286,3584805,0
4845300000564,2988691,3639912,0
4845300001593,2970158,3653164,0
4802100001204,3008932,3648302,0
4802100001382,3024950,3620249,0
4845300000189,2960597,3650731,0
4820900000695,2932882,3622369,0
4802100001159,3029584,3624145,0
4820900000798,2958544,3583316,0
4820900000844,2968817,3595721,0
4805500001857,2978345,3583157,0
4845300000629,2982416,3656507,0
4805500001232,3001151,3587456,0
4849100000155,2962997,3657149,0
4845300000388,2969417,3636424,0
4820900000685,2937890,3615687,0
4845300000367,2963178,3635211,0
4849100000887,2995857,3676076,0
4845300001891,2969552,3660433,0
4845300000498,2974819,3629876,0
4845300001940,2986564,3641050,0
4845300000275,2965822,3642822,0
4845300001559,2968252,3638871,0
4845300001561,2966777,3641683,0
4849100000187,2960109,3652885,0
4845300000491,2966389,3627730,0
4849100001479,2958408,3653714,0
4849100000422,2991408,3677282,0
4849100000794,2964453,3661906,0
4849100001116,2941972,3689533,0
4845300000513,2965893,3625653,0
4820900001493,2960872,3587570,0
4845300000346,2967519,3638062,0
4805300001780,2917300,3698753,0
4845300001591,2972020,3656760,0
4845300001097,2936734,3647464,0
4845300000450,2964476,3632622,0
4849100000863,2942648,3703043,0
4805300001815,2924020,3661287,0
4849100001393,2965872,3678264,0
4820900000723,2961160,3585673,0
4845300000400,2980148,3638107,0
4845300001906,2994285,3652525,0
4845300000377,2967932,3635281,0
4845300001438,2968940,3633936,0
4849100000142,2967326,3661663,0
4845300001552,2973574,3634087,0
4845300000456,2969317,3630863,0
4845300000277,2967751,3642448,0
4802100001141,3036002,3612283,0
4849100000109,2969541,3671530,0
4845300000178,2954758,3652125,0
4845300000436,2965242,3633873,0
4845300000229,2963930,3647781,0
4845300000612,2984591,3627112,0
4805300001812,2916288,3675781,0
4802100001136,2997644,3613698,0
4805500001289,2987367,3597589,0
4849100001022,2976415,3697834,0
4845300001678,2955452,3636244,0
4849100000994,2996546,3688905,0
4845300000327,2965696,3639658,0
4845300000331,2967779,3639003,0
4849100001969,2954004,3659961,0
4849100001962,2948080,3669184,0
4845300001577,2964600,3644346,0
4845300000219,2968512,3648820,0
4820900000782,2956608,3580255,0
4805300001827,2910401,3661308,0
4849100001016,2982039,3684980,0
4845300000323,2972821,3638280,0
4845300000016,2926645,3636623,0
4849100001000,2982024,3669689,0
4849100000144,2968722,3663427,0
4820900000707,2957958,3584106,0
4845300000375,2967410,3635797,0
4849100000975,3014514,3667858,0
4820900000772,2960541,3580950,0
4845300001650,2968731,3637593,0
4849100000656,2995815,3664170,0
4805300001757,2896721,3694807,0
4820900000668,2945366,3589738,0
4820900000713,2959463,3586009,0
4849100000105,2954833,3670637,0
4849100000925,2950904,3665351,0
4849100000932,2956994,3662535,0
4820900000671,2950691,3580549,0
4845300001879,2965572,3649778,0
4845300000412,2969939,3634906,0
4820900000804,2965022,3609026,0
4845300000175,2974051,3654502,0
4845300000547,2966877,3618652,0
4845300000177,2962378,3650912,0
4805300001786,2911690,3688507,0
4845300001677,2973155,3645570,0
4849100000926,2953103,3661493,0
4845300001578,2968562,3646982,0
4845300000235,2968165,3646596,0
4845300000469,2965402,3630781,0
4845300000382,2968480,3634304,0
4820900001417,2963092,3609622,0
4820900000305,2929185,3600010,0
4805500001247,2979701,3581239,0
4845300000325,2965200,3640852,0
4849100001072,2956180,3661532,0
4820900000734,2956107,3603637,0
4845300001900,2965926,3622947,0
4845300001543,2969736,3633382,0
4820900000698,2937625,3626034,0
4845300000457,2969875,3630705,0
4845300001503,2970695,3623724,0
4805300001835,2915899,3652249,0
4845300001508,2970999,3627451,0
4849100001405,2963483,3665428,0
4820900000727,2961013,3585234,0
4845300001729,2969721,3637712,0
4820900000823,2961580,3595367,0
4805500001237,2972741,3590689,0
4845300000181,2958300,3653185,0
4849100001458,2993857,3678564,0
4845300001563,2970779,3631891,0
4820900000703,2958688,3585717,0
4802100001126,2991587,3618780,0
4845300001545,2972794,3634613,0
4805300001833,2922411,3648529,0
4849100000307,2980760,3672188,0
4805500001250,2972591,3578653,0
4845300001867,2975254,3626848,0
4802100001848,3013496,3625790,0
4820900000839,2956646,3587521,0
4820900000830,2962280,3599773,0
4802100001927,3033266,3619356,0
4820900000790,2955361,3576564,0
4820900000760,2934303,3610178,0
4845300001877,2966894,3649408,0
4845300000040,2964602,3647872,0
4805500001364,2989505,3602693,0
4845300001670,2953998,3629506,0
4845300001509,2970920,3626478,0
4845300001652,2966551,3628488,0
4820900000893,2959351,3583061,0
4849100000132,2967569,3664828,0
4805500001252,2967581,3583306,0
4820900000736,2953497,3587611,0
4802100001923,2987013,3619251,0
4845300001353,2970972,3658992,0
4845300001572,2954376,3634438,0
4805500001314,2997442,3593426,0
4845300001506,2968804,3627987,0
4845300000298,2973661,3640352,0
4805300001760,2897521,3686779,0
4849100001319,2967513,3658600,0
4849100000653,2990894,3680021,0
4845300001420,2959100,3625294,0
4802100001849,3013560,3636939,0
4805500001272,2984274,3572577,0
