lever_position_fleetsize,lever_position_price,incRank,PotInex,PotInex_atBaseline_avg,DoorToDoorTime,duration_avg,waitTime_avg,IDMerged_avg,tripIndex_avg,income,incomeRank1to21_avg,incomePercentRank0to20_avg,incomePercentRank0to20b_avg,mode_RHplanned_avg,mode_RHplannedAtBaseline_avg,mode_switchedFromBaseline_avg,PotInex_RelativeToBaseline_avg,nRH_planned,nRH_plannedAtBaseline,nSwitched_RH,Pot_BetterWorse,NpersonTripObs,incomeCum,incomePctOfTotal,incomeCumPctOfTotal,incPercentRank,incomeAverage,incomeAverageCum,incomeAveragePct,incomeAveragePctCum,DoorToDoorTimeCum,DoorToDoorTimePctOfTotalTime,DoorToDoorTimeCumPctOfTotal,DoorToDoorTimeAverage,DoorToDoorTimeAverageCum,DoorToDoorTimeAveragePctOfTotalTime,DoorToDoorTimeAveragePctOfTotalTimeCum,PotInexCum,PotInexPctOfTotal,PotInexCumPctOfTotal,lever_position_fleetsizeXprice,lever_position_price_Char
0.25,1.5,6,-6.569455201558991,-6.273263824948228,1337.2798742406299,5.371450237289869,77.77422103316945,3696897.157131049,1212582500.1156116,59.50797256469024,7,0.3,0.28571527105228245,0.029318292194569173,0.047083081274975076,0.026165787657518723,-0.2961913766107636,3441,5526,3071,-0.2961913766107636,117367,245.64777155285634,0.02334689101037973,0.09637551914833999,0.3,121.37431823411225,849.6202276387858,0.047619047619047616,0.3333333333333333,8874.281341225109,0.04628533847255806,0.3071526936816822,1375.813510561526,9630.694573930683,0.047619047619047616,0.3333333333333333,-49.32450495854445,0.899970697573996,6.757121827164447,0.25; 1.5,1.5
0.25,1.5,7,-6.206429432847158,-5.906037991550569,1373.4035205807425,5.415099644704219,77.84382322117801,3690196.0461799335,1210384532.2437055,67.55969354247787,8,0.35,0.3333342800306243,0.031192754351734304,0.04823331941687187,0.025407482512120102,-0.300391441296589,3661,5661,2982,-0.300391441296589,117367,313.2074650953342,0.026505840038764838,0.12288135918710483,0.35,121.37431823411225,970.994545872898,0.047619047619047616,0.38095238095238093,10247.684861805852,0.047535634113673966,0.35468832779535614,1375.813510561526,11006.508084492209,0.047619047619047616,0.38095238095238093,-55.53093439139161,0.8502386354347499,7.607360462599197,0.25; 1.5,1.5
0.25,1.5,8,-6.5422959935957925,-6.235593830030074,1412.2527882624588,5.522617089982703,79.11597808583332,3572991.538941953,1171941454.9428456,75.69205954825462,9,0.4,0.3809532890089662,0.029872110559186142,0.04709160155750765,0.02521151601387102,-0.306702163565718,3506,5527,2959,-0.306702163565718,117367,388.89952464358885,0.029696428704627836,0.15257778789173268,0.4,121.37431823411225,1092.3688641070103,0.047619047619047616,0.42857142857142855,11659.93765006831,0.048880267752971295,0.4035685955483274,1375.813510561526,12382.321595053734,0.047619047619047616,0.42857142857142855,-62.073230384987404,0.8962500707356552,8.503610533334852,0.25; 1.5,1.5
0.25,1.5,9,-6.266726206543093,-5.931620199699554,1414.9109460069697,5.585045200098835,81.63153186159653,3821982.1622346984,1253610381.0891905,84.48738985404756,10,0.45,0.42857229798730806,0.029846549711588437,0.04727052749069159,0.025671611270629734,-0.3351060068435393,3503,5548,3013,-0.3351060068435393,117367,473.3869144976364,0.03314711958182772,0.18572490747356038,0.45,121.37431823411225,1213.7431823411225,0.047619047619047616,0.47619047619047616,13074.84859607528,0.048972270731022546,0.45254086627935003,1375.813510561526,13758.13510561526,0.047619047619047616,0.47619047619047616,-68.3399565915305,0.858498883479628,9.36210941681448,0.25; 1.5,1.5
0.25,1.5,10,-6.311391905552795,-6.072180119327125,1418.5485272691642,5.644942786302794,77.63868889892389,3696203.5759455366,1212355003.9870832,94.04262717799722,11,0.5,0.4761913069656499,0.031201274634266873,0.04681043223393288,0.025611969292901753,-0.2392117862256698,3662,5494,3006,-0.2392117862256698,117367,567.4295416756336,0.03689594641571208,0.22262085388927244,0.5,121.37431823411225,1335.1175005752348,0.047619047619047616,0.5238095238095237,14493.397123344444,0.04909817308189559,0.5016390393612455,1375.813510561526,15133.948616176787,0.047619047619047616,0.5238095238095238,-74.65134849708329,0.8646177805665359,10.226727197381017,0.25; 1.5,1.5
0.25,1.5,11,-6.154052581502501,-5.774810607445083,1424.4214557754735,5.512938049025705,74.35538098443344,3661471.7013470586,1200962946.405983,103.00135313162984,12,0.55,0.5238103159439917,0.03174657271635127,0.04969028772994112,0.026037983419530192,-0.3792419740574181,3726,5832,3056,-0.3792419740574181,117367,670.4308948072635,0.04041074265925656,0.26303159654852903,0.55,121.37431823411225,1456.491818809347,0.047619047619047616,0.5714285714285714,15917.818579119918,0.04930144428112307,0.5509404836423687,1375.813510561526,16509.762126738315,0.047619047619047616,0.5714285714285715,-80.80540107858579,0.8430633629052723,11.069790560286288,0.25; 1.5,1.5
0.25,1.5,12,-5.940540334480782,-5.661020665680728,1435.1670486593334,5.602324333074884,72.98557516167236,3698245.069082449,1213024611.1601725,113.1250779009432,13,0.6,0.5714293249223337,0.031448362827711365,0.04880417834655397,0.026847410260124226,-0.27951966880005336,3691,5728,3151,-0.27951966880005336,117367,783.5559727082067,0.044382605396662035,0.3074142019451911,0.6,121.37431823411225,1577.8661370434593,0.047619047619047616,0.6190476190476191,17352.985627779253,0.04967336598075995,0.6006138496231287,1375.813510561526,17885.57563729984,0.047619047619047616,0.6190476190476191,-86.74594141306657,0.813813636710758,11.883604196997046,0.25; 1.5,1.5
0.25,1.5,13,-5.907827117219637,-5.5713227153889084,1426.2780764610154,5.612719077764619,72.82023055884532,3648396.4023277424,1196674250.1110964,124.12907191118458,14,0.65,0.6190483339006755,0.03204478260499118,0.05075532304651222,0.026821849412526518,-0.33650440183072816,3761,5957,3148,-0.33650440183072816,117367,907.6850446193912,0.04869982606077884,0.35611402800596986,0.65,121.37431823411225,1699.2404552775715,0.047619047619047616,0.6666666666666666,18779.263704240268,0.04936570481364193,0.6499795544367706,1375.813510561526,19261.389147861366,0.047619047619047616,0.6666666666666666,-92.65376853028621,0.8093321483597277,12.692936345356774,0.25; 1.5,1.5
0.25,1.5,14,-5.881837330545375,-5.580576974237872,1436.8956861809538,5.648470183271277,73.4320209258139,3726825.5626538964,1222399013.9461598,137.05326763059463,15,0.7,0.6666673428790174,0.0305111317491288,0.047449453423875534,0.025509725902510928,-0.3012603563075027,3581,5569,2994,-0.3012603563075027,117367,1044.738312249986,0.05377040359608079,0.40988443160205074,0.7,121.37431823411225,1820.6147735116838,0.047619047619047616,0.7142857142857142,20216.15939042122,0.04973319681671715,0.6997127512534876,1375.813510561526,20637.20265842289,0.047619047619047616,0.7142857142857143,-98.5356058608316,0.8057717242871981,13.498708069643973,0.25; 1.5,1.5
0.25,1.5,15,-5.992260910490831,-5.652693933574295,1443.2542878321844,5.686922218340761,76.88407303586186,3586094.026711087,1176239070.6794324,151.84170321299854,16,0.75,0.7142863518573592,0.033160939616757694,0.050959809827293874,0.026983734780645325,-0.3395669769165354,3892,5981,3167,-0.3395669769165354,117367,1196.5800154629844,0.05957238237095964,0.4694568139730103,0.75,121.37431823411225,1941.989091745796,0.047619047619047616,0.7619047619047619,21659.413678253404,0.04995327791963998,0.7496660291731276,1375.813510561526,22013.016168984417,0.047619047619047616,0.7619047619047619,-104.52786677132242,0.8208990039813419,14.319607073625315,0.25; 1.5,1.5
0.25,1.5,16,-6.177983743763936,-5.891183427891805,1475.7992025015549,5.682193461535184,72.80780798691285,3724186.303679908,1221533337.6076748,168.95787787879047,17,0.8,0.761905360835701,0.030272563838216877,0.045200098835277376,0.024044237306909095,-0.28680031587213123,3553,5305,2822,-0.28680031587213123,117367,1365.5378933417749,0.0662876080325709,0.5357444220055813,0.8,121.37431823411225,2063.3634099799083,0.047619047619047616,0.8095238095238095,23135.21288075496,0.05107970808586656,0.8007457372589942,1375.813510561526,23388.829679545943,0.047619047619047616,0.8095238095238094,-110.70585051508635,0.8463417694296168,15.165948843054931,0.25; 1.5,1.5
0.25,1.5,17,-6.069893605201554,-5.735314058616614,1459.1707123808226,5.761261683437422,72.97569163393457,3675281.6799526257,1205492621.844982,191.44895522591528,18,0.85,0.809524369814043,0.02925865021684119,0.044705922448388384,0.024700299061916894,-0.3345795465849412,3434,5247,2899,-0.3345795465849412,117367,1556.9868485676902,0.07511158083652618,0.6108560028421074,0.85,121.37431823411225,2184.7377282140205,0.047619047619047616,0.8571428571428571,24594.383593135783,0.05050417015371699,0.8512499074127112,1375.813510561526,24764.64319010747,0.047619047619047616,0.8571428571428571,-116.77574412028791,0.8315341553401301,15.99748299839506,0.25; 1.5,1.5
0.25,1.5,18,-6.186480114972003,-5.869615665075509,1450.419530191621,5.87827072345719,72.39208636158375,3730500.5406034063,1223604409.0890367,223.93725600040898,19,0.9,0.8571433787923848,0.03065597655218247,0.046571864323020955,0.025254117426533863,-0.3168644498964945,3598,5466,2964,-0.3168644498964945,117367,1780.9241045680992,0.08785778583401596,0.6987137886761234,0.9,121.37431823411225,2306.112046448133,0.047619047619047616,0.9047619047619047,26044.803123327405,0.05020127811334121,0.9014511855260525,1375.813510561526,26140.456700668994,0.047619047619047616,0.9047619047619047,-122.96222423525991,0.8475057145191818,16.844988712914244,0.25; 1.5,1.5
0.25,1.5,19,-6.099605658681346,-5.740814118108624,1445.1704993737592,5.755834263464177,73.98910255864085,3675437.7120485324,1205543801.8452117,290.343467158571,20,0.95,0.9047623877707267,0.03192549864953522,0.04740685201121269,0.025109272623480196,-0.35879154057272256,3747,5564,2947,-0.35879154057272256,117367,2071.26757172667,0.11391107764523466,0.812624866321358,0.95,121.37431823411225,2427.486364682245,0.047619047619047616,0.9523809523809523,27489.973622701164,0.05001960098446377,0.9514707865105162,1375.813510561526,27516.27021123052,0.047619047619047616,0.9523809523809523,-129.06182989394125,0.8356045046577141,17.680593217571957,0.25; 1.5,1.5
0.25,1.5,20,-6.268858041737432,-5.937275220098687,1402.1100990908858,5.515230005026966,68.80361600790683,3704222.936702823,1214985349.7275214,477.593111189687,21,1,0.9523813967490685,0.02912232569632009,0.046137329913859944,0.024819583017372856,-0.331582821638745,3418,5415,2913,-0.331582821638745,117367,2548.8606829163573,0.18737513367864195,1,1,121.37431823411225,2548.8606829163573,0.047619047619047616,1,28892.08372179205,0.048529213489483795,1,1375.813510561526,28892.08372179205,0.047619047619047616,1,-135.3306879356787,0.8587909304071277,18.539384147979085,0.25; 1.5,1.5
0.25,2.5,0,-5.995646789169734,-6.767111588189445,1149.4271585206573,4.082207671684883,88.39799443184161,3689149.3776122206,1210041215.228157,7.643345036777342,1,0,0,0.022074998281432598,0.04656458376297518,0.03205128205128205,0.7714647990197104,2569,5419,3730,0.7714647990197104,116376,7.643345036777342,0.0029999462432615622,0.0029999462432615622,0,121.32511110579173,121.32511110579173,0.04761904761904762,0.04761904761904762,1149.4271585206573,0.03981058019016612,0.03981058019016612,1374.8763854926724,1374.8763854926724,0.04761904761904762,0.04761904761904762,-5.995646789169734,1,1,0.25; 2.5,2.5
0.25,2.5,1,-6.432831815730987,-7.345465829402816,1214.2608355674708,4.679504365161201,87.86472296693476,3658264.1528751636,1199910870.8497634,19.270225054994157,2,0.05,0.047619067103946776,0.021370385646525058,0.04482023784972847,0.03178490410393896,0.9126340136718288,2487,5216,3699,0.9126340136718288,116376,26.913570091771497,0.007563395212746903,0.010563341456008464,0.05,121.32511110579173,242.65022221158347,0.04761904761904762,0.09523809523809525,2363.687994088128,0.042056104214861514,0.08186668440502763,1374.8763854926724,2749.752770985345,0.04761904761904762,0.09523809523809525,-12.428478604900722,1.0729170749936379,2.072917074993638,0.25; 2.5,2.5
0.25,2.5,2,-6.358423552036445,-7.180303495005578,1250.3092390183542,4.968111981851928,88.85930088678077,3713945.9354763883,1218174499.7244365,27.85496024953599,3,0.1,0.09523813420789355,0.02186017735615591,0.04451089571733003,0.033030865470543756,0.8218799429691327,2544,5180,3844,0.8218799429691327,116376,54.76853034130749,0.010932828879857607,0.021496170335866073,0.1,121.32511110579173,363.9753333173752,0.04761904761904762,0.14285714285714288,3613.9972331064823,0.043304646017332825,0.12517133042236045,1374.8763854926724,4124.629156478017,0.04761904761904762,0.14285714285714285,-18.786902156937167,1.0605066935433913,3.133423768537029,0.25; 2.5,2.5
0.25,2.5,3,-5.550925849165783,-6.272850382760129,1283.8933714855298,5.001658417543136,78.11304736371761,3574679.9852976543,1172495266.2418108,35.95110467794047,4,0.15,0.14285720131184032,0.024747370591874613,0.04916821337732866,0.03242936687976902,0.7219245335943464,2880,5722,3774,0.7219245335943464,116376,90.71963501924796,0.014110494933925419,0.03560666526979149,0.15,121.32511110579173,485.30044442316694,0.04761904761904762,0.1904761904761905,4897.890604592012,0.04446783742862888,0.16963916785098934,1374.8763854926724,5499.50554197069,0.04761904761904762,0.1904761904761905,-24.33782800610295,0.9258260275092799,4.059249796046309,0.25; 2.5,2.5
0.25,2.5,4,-5.56089050537431,-6.299604633553467,1316.467467519076,5.240135423111294,78.93061284113563,3754315.0484464136,1231415569.170508,43.83532413040489,5,0.2,0.1904762684157871,0.022925689145528286,0.04644428404482024,0.03195676084416031,0.7387141281791575,2668,5405,3719,0.7387141281791575,116376,134.55495914965286,0.017204982283857074,0.05281164755364857,0.2,121.32511110579173,606.6255555289587,0.04761904761904762,0.2380952380952381,6214.358072111088,0.04559604607817451,0.21523521392916384,1374.8763854926724,6874.381927463362,0.04761904761904762,0.2380952380952381,-29.89871851147726,0.9274880093702738,4.986737805416583,0.25; 2.5,2.5
0.25,2.5,5,-5.46310390034532,-6.303109083779325,1294.1309118718636,5.279490616621984,75.62820512820512,3756931.2586358,1232273686.2859266,51.64235112050595,6,0.25,0.23809533551973386,0.0227108682202516,0.04575685708393483,0.03151852615659586,0.8400051834340049,2643,5325,3668,0.8400051834340049,116376,186.1973102701588,0.020269172265769773,0.07308081981941833,0.25,121.32511110579173,727.9506666347504,0.04761904761904762,0.28571428571428575,7508.488983982952,0.04482241615898074,0.2600576300881446,1374.8763854926724,8249.258312956033,0.04761904761904762,0.2857142857142857,-35.36182241182258,0.9111784086770464,5.897916214093629,0.25; 2.5,2.5
0.25,2.5,6,-5.415698200604509,-6.18225759871813,1324.4799271327422,5.3618787378840995,74.09655770949337,3693443.040850346,1211449549.8782995,59.505449955317246,7,0.3,0.28571440262368064,0.023441259366192343,0.04705437547260603,0.03205128205128205,0.7665593981136214,2728,5476,3730,0.7665593981136214,116376,245.70276022547606,0.023355369957537495,0.09643618977695584,0.3,121.32511110579173,849.2757777405421,0.04761904761904762,0.33333333333333337,8832.968911115695,0.04587355880580212,0.3059311888939467,1374.8763854926724,9624.134698448706,0.04761904761904762,0.3333333333333333,-40.77752061242709,0.9032717221413347,6.801187936234964,0.25; 2.5,2.5
0.25,2.5,7,-5.1305655136252275,-5.795174469107027,1378.0316216402007,5.404825737265416,75.02130164295043,3691411.7977933604,1210783298.641301,67.54970299718156,8,0.35,0.3333334697276274,0.02323503127792672,0.04816285144703376,0.03238640269471369,0.6646089554818004,2704,5605,3769,0.6646089554818004,116376,313.2524632226576,0.026512669095110006,0.12294885887206583,0.35,121.32511110579173,970.6008888463339,0.04761904761904762,0.380952380952381,10211.000532755894,0.04772832969119889,0.35365951858514555,1374.8763854926724,10999.01108394138,0.04761904761904762,0.380952380952381,-45.90808612605232,0.8557151036470076,7.656903039881971,0.25; 2.5,2.5
0.25,2.5,8,-5.4057738027222655,-6.1313480899509045,1416.9102907816045,5.515054650443391,76.48628583213033,3566338.3790472243,1169759218.326829,75.6788490668179,9,0.4,0.3809525368315742,0.02309754588574964,0.046882518732384686,0.0328590087303224,0.7255742872286391,2688,5456,3824,0.7255742872286391,116376,388.9313122894755,0.02970328800544149,0.15265214687750733,0.4,121.32511110579173,1091.9259999521255,0.04761904761904762,0.4285714285714286,11627.910823537499,0.0490748981658231,0.40273441675096866,1374.8763854926724,12373.887469434052,0.04761904761904762,0.4285714285714286,-51.31385992877458,0.9016164548730609,8.558519494755032,0.25; 2.5,2.5
0.25,2.5,9,-5.250382825955078,-5.836123806165479,1413.204939162714,5.576184092940125,76.42214030384272,3819877.37196673,1252920009.7213857,84.47092019832267,10,0.45,0.42857160393552096,0.023595930432391558,0.0473293462569602,0.031535711830618,0.5857409802104013,2746,5508,3670,0.5857409802104013,116376,473.4022324877982,0.03315409921892649,0.1858062460964338,0.45,121.32511110579173,1213.2511110579173,0.04761904761904762,0.4761904761904762,13041.115762700214,0.04894656276269372,0.45168097951366243,1374.8763854926724,13748.763854926725,0.04761904761904762,0.4761904761904762,-56.56424275472966,0.8756991548333255,9.434218649588358,0.25; 2.5,2.5
0.25,2.5,10,-5.346865647680384,-5.98680341570186,1423.3596961572832,5.636497215920809,74.74207740427579,3687116.6153416527,1209374480.8227475,94.01814834673816,11,0.5,0.4761906710394677,0.0255722829449371,0.04677940468825187,0.030762356499621914,0.6399377680214752,2976,5444,3580,0.6399377680214752,116376,567.4203808345363,0.03690130297324974,0.22270754906968354,0.5,121.32511110579173,1334.5762221637092,0.04761904761904762,0.5238095238095238,14464.475458857496,0.04929827427798822,0.5009792537916506,1374.8763854926724,15123.640240419396,0.04761904761904762,0.5238095238095238,-61.911108402410044,0.8917913005380372,10.326009950126394,0.25; 2.5,2.5
0.25,2.5,11,-5.078256254023997,-5.67811568768167,1421.7636368323365,5.506771155564722,70.20928713824156,3670162.1072729784,1203813399.4560823,102.97401404928851,12,0.55,0.5238097381434145,0.02543479755276002,0.049597855227882036,0.03239499553172476,0.5998594336576724,2960,5772,3770,0.5998594336576724,116376,670.3943948838248,0.04041640212685919,0.26312395119654275,0.55,121.32511110579173,1455.9013332695008,0.04761904761904762,0.5714285714285715,15886.239095689833,0.049242994526441514,0.5502222483180922,1374.8763854926724,16498.516625912067,0.04761904761904762,0.5714285714285714,-66.98936465643403,0.8469905637532101,11.173000513879604,0.25; 2.5,2.5
0.25,2.5,12,-4.92321292801308,-5.578503775470993,1450.3573331271052,5.587939093971266,68.60832130336152,3676458.532480923,1205878627.005861,113.08343807142366,13,0.6,0.5714288052473613,0.024644256547741803,0.048781535711830616,0.03302227263353269,0.6552908474579128,2868,5677,3843,0.6552908474579128,116376,783.4778329552485,0.04438426285679028,0.307508214053333,0.6,121.32511110579173,1577.2264443752924,0.04761904761904762,0.6190476190476191,17336.596428816938,0.05023334144041317,0.6004555897585053,1374.8763854926724,17873.39301140474,0.04761904761904762,0.6190476190476191,-71.91257758444712,0.8211312475755159,11.99413176145512,0.25; 2.5,2.5
0.25,2.5,13,-4.890261896578048,-5.458212345532731,1423.0246700350588,5.605941087509452,70.60029559359317,3648329.9210576075,1196652444.0588956,124.0778535694645,14,0.65,0.6190478723513081,0.02511686258335052,0.050517288788066265,0.03316835086272083,0.5679504489546832,2923,5879,3860,0.5679504489546832,116376,907.555686524713,0.048699475019986144,0.3562076890733192,0.65,121.32511110579173,1698.5515554810843,0.04761904761904762,0.6666666666666667,18759.621098851996,0.04928667059853298,0.6497422603570383,1374.8763854926724,19248.269396897413,0.04761904761904762,0.6666666666666666,-76.80283948102517,0.8156354215881424,12.809767183043265,0.25; 2.5,2.5
0.25,2.5,14,-4.8829773594627675,-5.496758482770271,1442.6108218189318,5.642177081185124,70.055123049426,3729498.950316218,1223275884.9611604,136.98849902041658,15,0.7,0.6666669394552548,0.023999793771911734,0.04722623221282739,0.03163023303773974,0.6137811233075037,2793,5496,3681,0.6137811233075037,116376,1044.5441855451295,0.05376679072172449,0.4099744797950436,0.7,121.32511110579173,1819.8766665868761,0.04761904761904762,0.7142857142857143,20202.23192067093,0.04996503987180836,0.6997073002288466,1374.8763854926724,20623.145782390086,0.04761904761904762,0.7142857142857143,-81.68581684048793,0.8144204505647594,13.624187633608022,0.25; 2.5,2.5
0.25,2.5,15,-4.986693624263433,-5.549008640922081,1440.6858974358975,5.670198322678216,71.94610572626658,3590303.745995738,1177619858.412465,151.76425150374646,16,0.75,0.7142860065592016,0.026259709905822506,0.051127380215852065,0.03342613597305286,0.562315016658648,3056,5950,3890,0.562315016658648,116376,1196.3084370488762,0.05956614466171324,0.4695406244567569,0.75,121.32511110579173,1941.2017776926677,0.04761904761904762,0.761904761904762,21642.917818106827,0.049898369830176995,0.7496056700590237,1374.8763854926724,21998.02216788276,0.04761904761904762,0.761904761904762,-86.67251046475137,0.8317190454366277,14.45590667904465,0.25; 2.5,2.5
0.25,2.5,16,-5.212633945760239,-5.777400877861289,1464.8225235443733,5.67513920395958,70.00631573520313,3724912.7307864185,1221771605.570624,168.86815441328108,17,0.8,0.7619050736631484,0.023656080291469032,0.04513817281913797,0.03028115762700213,0.5647669321010501,2753,5253,3524,0.5647669321010501,116376,1365.1765914621571,0.0662792773322492,0.5358199017890061,0.8,121.32511110579173,2062.5268887984594,0.04761904761904762,0.8095238095238096,23107.7403416512,0.050734345456895466,0.800340015515919,1374.8763854926724,23372.89855337543,0.04761904761904762,0.8095238095238095,-91.88514441051161,0.869403106796769,15.325309785841421,0.25; 2.5,2.5
0.25,2.5,17,-5.093241810303462,-5.630416181468346,1453.8646800027498,5.7565305561284115,69.66096961572833,3662877.758197565,1201424135.4190128,191.34837717398776,18,0.85,0.8095241407670951,0.023793565683646115,0.044476524369285765,0.02903519626039733,0.5371743711648852,2769,5176,3379,0.5371743711648852,116376,1556.5249686361449,0.07510256863915317,0.6109224704281593,0.85,121.32511110579173,2183.851999904251,0.04761904761904762,0.8571428571428572,24561.605021653948,0.0503548189198798,0.8506948344357989,1374.8763854926724,24747.774938868104,0.04761904761904762,0.8571428571428572,-96.97838622081507,0.8494899698734195,16.17479975571484,0.25; 2.5,2.5
0.25,2.5,18,-5.238143595151462,-5.755475345350282,1451.6036468000275,5.869208427854541,69.48839107719805,3723590.245050525,1221337831.8681865,223.8032181893174,19,0.9,0.8571432078710419,0.024102907816044544,0.046659104970096926,0.030788135010655117,0.5173317501988199,2805,5430,3583,0.5173317501988199,116376,1780.3281868254624,0.08784081058834042,0.6987632810164998,0.9,121.32511110579173,2305.177111010043,0.04761904761904762,0.9047619047619049,26013.208668453975,0.0502765076994059,0.9009713421352048,1374.8763854926724,26122.651324360777,0.04761904761904762,0.9047619047619049,-102.21652981596654,0.8736578019594832,17.048457557674322,0.25; 2.5,2.5
0.25,2.5,19,-5.062964563135657,-5.622954826408967,1462.9662129648725,5.748925895373617,69.84428060768543,3671418.0215680194,1204225343.296212,290.02279979549047,20,0.95,0.9047622749749887,0.024197429023166288,0.047234825049838454,0.031750532755894685,0.559990263273309,2816,5497,3695,0.559990263273309,116376,2070.350986620953,0.11383141864200357,0.8125946996585033,0.95,121.32511110579173,2426.5022221158347,0.04761904761904762,0.9523809523809524,27476.17488141885,0.050670051864530566,0.9516413939997355,1374.8763854926724,27497.52770985345,0.04761904761904762,0.9523809523809524,-107.27949437910219,0.8444400981527411,17.892897655827063,0.25; 2.5,2.5
0.25,2.5,20,-5.211144101103419,-5.784603039629783,1396.2292139272702,5.499613322334502,66.63709012167458,3698233.5018646433,1213020814.847864,477.47634660067365,21,1,0.9523813420789354,0.023913865401801057,0.046066199216333266,0.030590499759400563,0.5734589385263629,2783,5361,3560,0.5734589385263629,116376,2547.8273332216263,0.18740530034149677,1,1,121.32511110579173,2547.8273332216263,0.04761904761904762,1,28872.40409534612,0.04835860600026464,1,1374.8763854926724,28872.40409534612,0.04761904761904762,1,-112.4906384802056,0.8691546190673864,18.762052274894447,0.25; 2.5,2.5
0.5,0.5,0,-6.612044527565889,-6.893252554306171,1162.5815729454073,4.108296958152169,114.85703058932064,3694078.169356009,1211657859.1794357,7.643414198706724,1,0,0,0.08045819915091358,0.04675954795117326,0.052047118316861284,0.28120802674028217,9419,5474,6093,0.28120802674028217,117067,7.643414198706724,0.0029988922812755133,0.0029988922812755133,0,121.36884908233937,121.36884908233937,0.047619047619047616,0.047619047619047616,1162.5815729454073,0.039942734693170105,0.039942734693170105,1386.009939188789,1386.009939188789,0.04761904761904762,0.04761904761904762,-6.612044527565889,1,1,0.5; 0.5,0.5
0.5,0.5,1,-7.192378320109422,-7.4879314939902635,1231.8622669069848,4.6985914049219675,113.8534087317519,3667185.547951171,1202837088.6654992,19.25753892215569,2,0.05,0.04761908635883835,0.07476060717366978,0.04521342479093169,0.052422971460787414,0.295553173880842,8752,5293,6137,0.295553173880842,117067,26.90095312086241,0.007555692172195386,0.010554584453470899,0.05,121.36884908233937,242.73769816467873,0.047619047619047616,0.09523809523809523,2394.443839852392,0.04232300670389459,0.0822657413970647,1386.009939188789,2772.019878377578,0.04761904761904762,0.09523809523809525,-13.804422847675312,1.087769190017414,2.087769190017414,0.5; 0.5,0.5
0.5,0.5,2,-7.083513777473335,-7.2935485995971066,1265.1855604055797,4.981070668933175,113.05851350081578,3707027.4828004483,1215905247.4098768,27.834827679875627,3,0.1,0.0952381727176767,0.07398327453509529,0.04474360836102403,0.050629126910230894,0.21003482212377064,8661,5238,5927,0.21003482212377064,117067,54.73578080073804,0.010920989980359414,0.021475574433830316,0.1,121.36884908233937,364.1065472470181,0.047619047619047616,0.14285714285714285,3659.6294002579716,0.04346789279386148,0.12573363419092617,1386.009939188789,4158.0298175663675,0.04761904761904762,0.14285714285714288,-20.887936625148647,1.0713046090270373,3.1590737990444513,0.5; 0.5,0.5
0.5,0.5,3,-6.134869451651998,-6.380194876463396,1307.7597273356282,5.016802343956879,103.96337140270101,3583977.3019894594,1175544786.2810876,35.93174845174131,4,0.15,0.14285725907651506,0.08044111491709875,0.04945885689391545,0.05163709670530551,0.24532542481139813,9417,5790,6045,0.24532542481139813,117067,90.66752925247935,0.014097815489692129,0.03557338992352244,0.15,121.36884908233937,485.47539632935747,0.047619047619047616,0.19047619047619047,4967.3891275936,0.0449306105024876,0.1706642446934138,1386.009939188789,5544.039756755156,0.04761904761904762,0.1904761904761905,-27.022806076800645,0.9278324466926186,4.08690624573707,0.5; 0.5,0.5
0.5,0.5,4,-6.264134047270911,-6.413189030170521,1321.9253846088138,5.254426952087266,102.56671820410534,3758651.5349159036,1232837936.8484025,43.82290593420861,5,0.2,0.1904763454353534,0.07546960287698498,0.04667412678209914,0.05081705348219396,0.14905498289961092,8835,5464,5949,0.14905498289961092,117067,134.49043518668796,0.0171939098068763,0.05276729973039874,0.2,121.36884908233937,606.8442454116969,0.047619047619047616,0.23809523809523808,6289.314512202414,0.04541729900967229,0.2160815437030861,1386.009939188789,6930.049695943945,0.04761904761904762,0.2380952380952381,-33.286940124071556,0.9473823143742417,5.034288560111311,0.5; 0.5,0.5
0.5,0.5,5,-6.24187074640215,-6.418089753230169,1310.4988767116267,5.292892104521343,100.05604482902953,3756220.842150223,1232040669.8814354,51.63165883639284,6,0.25,0.23809543179419176,0.0751279182006885,0.04615305765074701,0.04957844653061922,0.17621900682801853,8795,5403,5804,0.17621900682801853,117067,186.1220940230808,0.02025767270078179,0.07302497243118053,0.25,121.36884908233937,728.2130944940362,0.047619047619047616,0.2857142857142857,7599.813388914041,0.04502471926814891,0.261106262971235,1386.009939188789,8316.059635132735,0.04761904761904762,0.28571428571428575,-39.528810870473706,0.944015231654828,5.978303791766139,0.5; 0.5,0.5
0.5,0.5,6,-6.052307371060194,-6.284220064804663,1343.602654889935,5.372931739943793,98.93948764382789,3700358.6810117275,1213717880.004168,59.499178453364316,7,0.3,0.2857145181530301,0.07470081235531789,0.047297701316340215,0.04834838169595189,0.23191269374446977,8745,5537,5660,0.23191269374446977,117067,245.6212724764451,0.023344492705395903,0.09636946513657643,0.3,121.36884908233937,849.5819435763756,0.047619047619047616,0.3333333333333333,8943.416043803976,0.046162063485439206,0.30726832645667423,1386.009939188789,9702.069574321524,0.04761904761904762,0.33333333333333337,-45.5811182415339,0.9153458277281517,6.893649619494291,0.5; 0.5,0.5
