,endX,endY,vehicle,length,arrivalTime,departureTime
2287,-121.8123309,37.3316495,254223,152.361,64501.0,64494.0
2288,-121.8933879,37.2578547,254223,12680.940000000002,65227.0,64685.0
2289,-121.8980147,37.255496,254223,486.015,65246.0,65227.0
2290,-121.8713269,37.3330119,254223,11019.866999999997,65944.0,65427.0
2291,-121.8735157,37.3359538,254223,379.865,65976.0,65944.0
2292,-122.2685721,37.8720816,254301,7371.019999999999,45872.0,45424.0
2293,-122.273015,37.8715634,254301,420.542,45911.0,45872.0
2294,-122.2673121,37.8639841,254301,1370.266,54486.0,54361.0
2295,-122.260723,37.8648345,254301,585.773,54539.0,54486.0
2296,-122.2732356,37.8101841,254301,6498.905999999999,56964.0,56631.0
2297,-122.2728535,37.8089995,254301,135.855,56970.0,56964.0
2298,-122.4750061,37.7287876,254301,26762.248000000003,61236.0,59936.0
2299,-122.475002,37.7276565,254301,125.844,61244.0,61236.0
2300,-122.2732356,37.8101841,254301,25995.443,65568.0,62560.0
2301,-122.2728535,37.8089995,254301,135.855,65581.0,65568.0
2302,-122.4348104,37.6709634,254891,4080.034,43489.0,43282.0
2303,-122.4178184,37.6683819,254891,1647.341,43551.0,43489.0
2304,-122.4489541,37.646524,254891,4078.18,60654.0,60479.0
2305,-122.4529942,37.6543963,254891,944.337,60689.0,60654.0
2306,-122.5849204,38.255299,254949,7725.478,32152.0,31773.0
2307,-122.6086045,38.2686149,254949,2541.871,32267.0,32152.0
2308,-122.644814,38.2345728,254949,5015.994000000001,33706.0,33437.0
2309,-122.6459977,38.2342674,254949,108.76,33716.0,33706.0
2310,-122.632536,38.2420265,254949,1395.6890000000003,61116.0,61024.0
2311,-122.6447889,38.2449698,254949,1118.366,61158.0,61116.0
2312,-122.6439271,38.2420499,254949,333.02200000000005,62404.0,62374.0
2313,-122.6435351,38.2407218,254949,151.588,62418.0,62404.0
2314,-122.6562155,38.2458964,254949,1492.812,64370.0,64241.0
2315,-122.6603288,38.2468126,254949,373.164,64401.0,64370.0
2316,-122.6459791,38.2488628,254949,1453.138,67966.0,67837.0
2317,-122.6546321,38.2574759,254949,1219.225,68012.0,67966.0
2318,-122.3125241,37.5602116,255096,4846.531,26544.0,26283.0
2319,-122.3145677,37.5620842,255096,275.111,26559.0,26544.0
2320,-122.2554523,37.5031577,255096,9213.216,63511.0,62977.0
2321,-122.2627211,37.4959982,255096,1021.661,63576.0,63511.0
2322,-122.2752613,37.5209938,255096,3779.803,66347.0,66114.0
2323,-122.276637,37.5199654,255096,132.55100000000002,66359.0,66347.0
2324,-122.2752613,37.5209938,255096,169.28300000000002,67229.0,67218.0
2325,-122.271187,37.51773,255096,510.427,67263.0,67229.0
2326,-122.2838176,37.5272706,255096,2869.9300000000007,68082.0,67839.0
2327,-122.2854929,37.5284996,255096,201.088,68116.0,68082.0
2328,-122.2924414,37.5328785,255096,851.1670000000001,77155.0,77087.0
2329,-122.2946176,37.5344776,255096,261.551,77178.0,77155.0
2330,-122.2232122,37.4760731,255096,10574.036999999998,78053.0,77530.0
2331,-122.2324174,37.4735584,255096,1156.63,78138.0,78053.0
2332,-122.2812402,37.5549921,255096,12173.480000000003,80330.0,79799.0
2333,-122.3025457,37.5575801,255096,3278.926,80479.0,80330.0
2334,-122.3201564,37.5602681,255096,2441.449,84005.0,83898.0
2335,-122.3218308,37.5591299,255096,194.31600000000003,84012.0,84005.0
2336,-122.2838176,37.5272706,255096,5963.31,84464.0,84173.0
2337,-122.2854929,37.5284996,255096,201.088,84479.0,84464.0
2338,-122.0729905,37.9903322,255307,15397.754000000004,51895.0,51112.0
2339,-122.0737593,37.9920272,255307,233.363,51906.0,51895.0
2340,-122.0681069,37.9748793,255307,2292.938,52678.0,52544.0
2341,-122.0902199,37.977075,255307,1952.465,52841.0,52678.0
2342,-122.0730747,37.9902743,255307,5255.233,53301.0,53030.0
2343,-122.0712153,37.988106,255307,290.842,53313.0,53301.0
2344,-122.1610703,38.0724537,255307,14142.587,54436.0,53824.0
2345,-122.1604438,38.0736374,255307,142.477,54448.0,54436.0
2346,-122.117944,38.0252038,255307,8411.527,57776.0,57418.0
2347,-122.1323992,38.0167624,255307,2734.5590000000007,58016.0,57776.0
2348,-122.1610703,38.0724537,255307,10971.085000000005,60691.0,60104.0
2349,-122.1604438,38.0736374,255307,142.477,60703.0,60691.0
2350,-122.1157588,37.705187,255318,22595.622000000003,33899.0,32896.0
2351,-122.1105167,37.7023529,255318,558.254,33920.0,33899.0
2352,-122.0095544,37.5626532,255318,20978.216,58329.0,57407.0
2353,-122.0075854,37.5643895,255318,259.411,58346.0,58329.0
2354,-122.214458,38.1163,256166,1355.205,42088.0,42037.0
2355,-122.232081,38.120381,256166,3199.595,42262.0,42088.0
2356,-122.218761,38.1225189,256166,1117.6080000000002,66512.0,66469.0
2357,-122.218478,38.130411,256166,877.41,66585.0,66512.0
2358,-122.759132,38.4452513,25658,0.0,19874.0,19874.0
2359,-122.763039,38.4452698,25658,340.0,19887.0,19874.0
2360,-122.7289007,38.4705286,25658,5488.543000000001,42855.0,42596.0
2361,-122.7268923,38.4702666,25658,177.158,42862.0,42855.0
2362,-122.7177468,38.4456413,25658,3207.9860000000003,43334.0,43202.0
2363,-122.7194161,38.4399707,25658,1241.758,43425.0,43334.0
2364,-122.7996572,38.5019101,25658,12352.422,68129.0,67549.0
2365,-122.825839,38.4999139,25658,2287.875,68275.0,68129.0
2366,-122.7696179,38.4525285,25658,9928.412,81768.0,81348.0
2367,-122.7696027,38.445301,25658,803.214,81799.0,81768.0
2368,-122.1265424,37.7529696,256790,2538.307,30291.0,30196.0
2369,-122.1484507,37.7453473,256790,2103.265,30466.0,30291.0
2370,-122.1516415,37.753842,256790,1043.258,48669.0,48634.0
2371,-122.1524655,37.753794,256790,103.548,48676.0,48669.0
2372,-122.1487844,37.7134583,256790,6377.343999999999,68201.0,67850.0
2373,-122.1428806,37.715356,256790,560.237,68223.0,68201.0
2374,-122.152792,37.7536723,256790,6128.125,75174.0,74877.0
2375,-122.1524655,37.753794,256790,135.77,75186.0,75174.0
2376,-122.0897197,37.6133838,258371,8089.074,34208.0,33854.0
2377,-122.0951355,37.61027,258371,614.461,34259.0,34208.0
2378,-122.1136152,37.6660165,258371,8993.439999999999,52952.0,52566.0
2379,-122.1175173,37.6658053,258371,344.156,52965.0,52952.0
2380,-122.0993915,37.6458637,258371,3414.942,56613.0,56489.0
2381,-122.0989983,37.6405583,258371,590.619,56635.0,56613.0
2382,-122.1175173,37.6658053,258371,3849.181999999999,60502.0,60357.0
2383,-122.1136152,37.6660165,258371,344.156,60515.0,60502.0
2384,-122.2698418,37.5708246,25881,3898.886,29034.0,28875.0
2385,-122.2756543,37.5701752,25881,517.052,29067.0,29034.0
2386,-122.3097825,37.5717834,25881,3389.484,54656.0,54488.0
2387,-122.3019511,37.5723007,25881,692.201,54714.0,54656.0
2388,-122.9407695,38.5073008,258863,0.0,30086.0,30086.0
2389,-122.9659137,38.5050875,258863,2199.922,30166.0,30086.0
2390,-122.9107126,38.3731485,258863,27707.122999999992,37545.0,36422.0
2391,-122.9477615,38.4061343,258863,4883.955,37952.0,37545.0
2392,-122.8228966,38.4023728,258863,13410.715,48556.0,47792.0
2393,-122.8193131,38.4028681,258863,316.908,48581.0,48556.0
2394,-122.920492,38.3569802,258863,10832.312000000002,49156.0,48745.0
2395,-122.9108825,38.3728674,258863,1954.111,49229.0,49156.0
2396,-122.7324607,38.4484852,258863,19649.951000000005,76682.0,75929.0
2397,-122.734267,38.4508019,258863,301.61,76693.0,76682.0
2398,-122.8956107,38.4925185,258863,17610.457000000006,78621.0,77929.0
2399,-122.8956537,38.4936112,258863,140.339,78627.0,78621.0
2400,-122.445924,37.7729945,259334,2383.205,45851.0,45662.0
2401,-122.449084,37.7725873,259334,281.325,45872.0,45851.0
2402,-122.4075026,37.7738722,259334,3734.349,50184.0,49924.0
2403,-122.4070939,37.772601,259334,168.973,50193.0,50184.0
2404,-122.421351,37.7770933,259334,1594.263,50892.0,50799.0
2405,-122.4229968,37.7768892,259334,146.335,50898.0,50892.0
2406,-122.2451032,37.500937,259359,32615.445000000007,27571.0,25732.0
2407,-122.2433529,37.4933594,259359,1434.729,27669.0,27571.0
2408,-122.5124018,37.5394633,259359,33897.267,32417.0,30832.0
2409,-122.5116303,37.5359351,259359,397.877,32450.0,32417.0
2410,-122.2290649,37.4714576,259359,36620.44999999999,50618.0,48872.0
2411,-122.2208257,37.4756711,259359,999.014,50680.0,50618.0
2412,-122.2524476,37.480386,259359,3996.153,51382.0,51162.0
2413,-122.2513105,37.4787491,259359,209.775,51401.0,51382.0
2414,-122.5103731,37.5244268,259359,30624.917,67023.0,64738.0
2415,-122.5094274,37.525861,259359,179.865,67030.0,67023.0
2416,-122.6209299,38.275598,259581,6548.833999999999,28543.0,28224.0
2417,-122.587135,38.333311,259581,7058.553,29131.0,28543.0
2418,-122.6439694,38.2328868,259581,13607.387,62983.0,61968.0
2419,-122.6407555,38.2309348,259581,354.646,63013.0,62983.0
2420,-122.580521,38.575261,260024,0.0,29865.0,29865.0
2421,-122.5594312,38.562118,260024,2342.988,29973.0,29865.0
2422,-122.5773945,38.5890042,260024,3894.273,35580.0,35435.0
2423,-122.5954001,38.6055562,260024,2414.42,35667.0,35580.0
2424,-122.5732576,38.5862404,260024,2887.0640000000003,77026.0,76899.0
2425,-122.5332841,38.5595355,260024,4568.155,77406.0,77026.0
2426,-122.5773945,38.5890042,260024,5040.799,78546.0,78126.0
2427,-122.580521,38.575261,260024,1551.285,78602.0,78546.0
2428,-121.8946322,37.4467828,260183,0.0,28758.0,28758.0
2429,-121.899647,37.4465278,260183,443.266,28775.0,28758.0
2430,-122.0503562,37.3624065,260183,24091.917999999994,45015.0,43975.0
2431,-122.0502162,37.3588026,260183,400.875,45041.0,45015.0
2432,-122.0415183,37.3528103,260183,1571.9430000000002,46638.0,46544.0
2433,-122.0415124,37.3557998,260183,332.229,46663.0,46638.0
2434,-122.0233044,37.3376595,260183,3616.3560000000007,47323.0,47105.0
2435,-122.0231964,37.3230069,260183,1628.414,47459.0,47323.0
2436,-122.0227493,37.3376622,260183,49.033000000000015,48865.0,48862.0
2437,-122.0183715,37.3376839,260183,386.841,48890.0,48865.0
2438,-121.8934206,37.4336478,260183,19887.78,63354.0,62369.0
2439,-121.8914332,37.4341192,260183,183.033,63364.0,63354.0
2440,-122.2558682,37.5105884,260296,10091.695000000002,28333.0,27907.0
2441,-122.2621533,37.5058435,260296,1359.7780000000002,28412.0,28333.0
2442,-122.321978,37.5592645,260296,9923.945,65108.0,64610.0
2443,-122.3247371,37.5617862,260296,370.9,65132.0,65108.0
2444,-122.3497465,37.5117959,260296,8975.047999999999,68103.0,67693.0
2445,-122.3372,37.5114412,260296,3582.1910000000003,68297.0,68103.0
2446,-122.3135506,37.5123158,260296,2582.2400000000007,77100.0,76960.0
2447,-122.3039801,37.5122427,260296,495.866,77128.0,77100.0
2448,-122.3247371,37.5617862,260296,9053.327,78515.0,78103.0
2449,-122.321978,37.5592645,260296,370.9,78539.0,78515.0
2450,-121.956981,37.4236122,261737,16898.996,27496.0,26784.0
2451,-121.9543844,37.4236153,261737,229.17,27515.0,27496.0
2452,-121.8462489,37.3251401,261737,17289.351,68736.0,67834.0
2453,-121.8484817,37.3274314,261737,322.077,68748.0,68736.0
2454,-121.823272,37.7028199,261783,6480.533999999998,31308.0,31053.0
2455,-121.8367877,37.7323377,261783,3488.949,31601.0,31308.0
2456,-121.8770454,37.6938943,261783,10122.161,61616.0,61061.0
2457,-121.8786277,37.6920899,261783,244.022,61628.0,61616.0
2458,-121.9845291,37.5264069,261897,24056.284999999996,21921.0,20962.0
2459,-121.9829246,37.5283425,261897,257.448,21931.0,21921.0
2460,-121.8731583,37.6686599,261897,23554.461,54219.0,53195.0
2461,-121.8728763,37.6702455,261897,177.913,54233.0,54219.0
2462,-121.8069391,37.3289957,26197,0.0,33418.0,33418.0
2463,-121.7990103,37.3304284,26197,718.518,33478.0,33418.0
2464,-121.8903297,37.3848569,26197,12666.876999999997,58167.0,57696.0
2465,-121.8937369,37.3884065,26197,496.114,58208.0,58167.0
2466,-121.8979243,37.3967085,26197,996.711,61539.0,61456.0
2467,-121.891028,37.3970642,26197,610.152,61590.0,61539.0
2468,-121.7990103,37.3304284,26197,13416.111000000004,63273.0,62746.0
2469,-121.8069391,37.3289957,26197,718.518,63333.0,63273.0
2470,-122.1638376,38.0672245,261994,13772.546000000002,26925.0,26290.0
2471,-122.1610703,38.0724537,261994,629.422,26977.0,26925.0
2472,-122.1879465,38.0195747,261994,18316.531,32005.0,31016.0
2473,-122.1914602,38.018572,261994,327.189,32026.0,32005.0
2474,-122.1310065,38.0011422,261994,8108.227000000001,33884.0,33577.0
2475,-122.1312407,38.0037574,261994,291.572,33899.0,33884.0
2476,-122.1240245,37.9834439,261994,2471.847,60080.0,59945.0
2477,-122.1164957,37.9819381,261994,680.255,60125.0,60080.0
2478,-122.7392091,38.4551531,26208,14458.321000000004,45426.0,44672.0
2479,-122.7460747,38.4537064,26208,618.655,45456.0,45426.0
2480,-122.6771472,38.4467318,26208,7675.433999999998,46353.0,45970.0
2481,-122.6775723,38.4472824,26208,71.477,46359.0,46353.0
2482,-122.6714061,38.4572622,26208,1417.6999999999994,47094.0,47025.0
2483,-122.6378152,38.4570729,26208,2923.332,47337.0,47094.0
2484,-122.7176422,38.4480164,26208,5349.299999999999,50049.0,49786.0
2485,-122.7175556,38.4499891,26208,219.322,50078.0,50049.0
2486,-122.5966202,38.4399354,26208,12500.127,50989.0,50245.0
2487,-122.5926865,38.4379252,26208,408.656,51010.0,50989.0
2488,-122.084892,37.9682014,262116,24237.90299999999,32651.0,31240.0
2489,-122.0789965,37.9613135,262116,923.442,32720.0,32651.0
2490,-122.2843616,38.010987,262116,22253.787000000008,56552.0,55577.0
2491,-122.2874379,38.0180123,262116,825.898,56621.0,56552.0
2492,-122.322981,37.9994176,262116,4853.491,60202.0,59952.0
2493,-122.3277623,37.9953894,262116,1097.5680000000002,60242.0,60202.0
2494,-122.2843616,38.010987,262116,4576.669000000001,73348.0,73089.0
2495,-122.2874379,38.0180123,262116,825.898,73417.0,73348.0
2496,-122.2580415,38.1113009,262179,3607.037,55095.0,54849.0
2497,-122.243028,38.117108,262179,2237.105,55225.0,55095.0
2498,-122.1873379,38.1145781,262179,6138.079,57940.0,57658.0
2499,-122.1978177,38.0951653,262179,3366.2470000000003,58081.0,57940.0
2500,-122.2292405,38.1119393,262179,4037.416,65320.0,65156.0
2501,-122.2291584,38.1171365,262179,627.3050000000001,65372.0,65320.0
2502,-122.2861721,37.821122,262236,0.0,26927.0,26927.0
2503,-122.2844425,37.82329,262236,284.733,26951.0,26927.0
2504,-122.4056365,37.7867374,262236,14467.895,48395.0,45910.0
2505,-122.4080561,37.7864339,262236,215.192,48403.0,48395.0
2506,-122.4232328,37.7864141,262236,1445.821,48697.0,48614.0
2507,-122.4247645,37.7862186,262236,136.244,48708.0,48697.0
2508,-122.3933421,37.7653525,262236,4219.747,49110.0,48858.0
2509,-122.3929587,37.7627923,262236,345.396,49122.0,49110.0
2510,-122.3038912,37.8242434,262236,13890.32,76748.0,73987.0
2511,-122.2999406,37.8244449,262236,347.519,76770.0,76748.0
2512,-122.1778529,37.7853629,26242,7855.513999999998,21157.0,20865.0
2513,-122.1790631,37.7885323,26242,368.065,21188.0,21157.0
2514,-122.2468753,37.7636926,26242,8306.501,64421.0,64033.0
2515,-122.2442393,37.7625383,26242,264.688,64445.0,64421.0
2516,-122.2442393,37.7625383,26242,0.0,77195.0,77195.0
2517,-122.2468753,37.7636926,26242,264.688,77219.0,77195.0
2518,-121.9027733,37.3483288,262493,17683.817,27537.0,26747.0
2519,-121.9039274,37.3493504,262493,152.596,27550.0,27537.0
2520,-122.0318644,37.386288,262493,15102.742,54861.0,54286.0
2521,-122.033871,37.3852716,262493,210.129,54880.0,54861.0
2522,-122.0672801,37.3781143,262493,4278.36,57204.0,57021.0
2523,-122.0811622,37.3842822,262493,1427.629,57284.0,57204.0
2524,-122.0323386,37.2890211,262493,12361.423000000004,59955.0,59450.0
2525,-122.0193356,37.2829717,262493,1331.853,60040.0,59955.0
2526,-122.2608716,37.4945396,26286,2136.679,47221.0,47102.0
2527,-122.2655244,37.4911301,26286,558.47,47242.0,47221.0
2528,-122.3081274,37.5030348,26286,7363.843,51797.0,51372.0
2529,-122.3191276,37.5108612,26286,1302.674,51894.0,51797.0
2530,-122.3106121,37.5489437,26286,6253.738,56631.0,56385.0
2531,-122.3082626,37.546858,26286,310.793,56651.0,56631.0
2532,-122.267649,37.5146963,26286,5184.599,57859.0,57519.0
2533,-122.2611606,37.5090808,26286,846.532,57913.0,57859.0
2534,-122.2972565,37.8379649,26442,1179.2879999999998,27204.0,27115.0
2535,-122.3087658,37.8370831,26442,1014.887,27288.0,27204.0
2536,-122.2593639,37.8562261,26442,5312.420999999999,30511.0,30095.0
2537,-122.257114,37.8565176,26442,200.011,30529.0,30511.0
2538,-122.3072547,37.8186127,26442,7703.568999999999,50968.0,50634.0
2539,-122.2861721,37.821122,26442,3138.5360000000005,51179.0,50968.0
2540,-122.2704579,37.8061042,26442,2870.0740000000005,55509.0,55348.0
2541,-122.271029,37.8045786,26442,179.25099999999998,55523.0,55509.0
2542,-122.2979468,37.8442488,26442,6333.731999999999,55949.0,55673.0
2543,-122.2999147,37.8468919,26442,382.297,55969.0,55949.0
2544,-122.169563,37.7668898,26442,19223.751,72112.0,71290.0
2545,-122.172044,37.7691153,26442,329.791,72125.0,72112.0
2546,-122.2866916,37.8331641,26442,13396.654999999995,72851.0,72318.0
2547,-122.2877003,37.8357248,26442,297.966,72873.0,72851.0
2548,-122.2314623,37.7768837,264684,4631.016999999999,52423.0,52229.0
2549,-122.2301779,37.7782043,264684,238.064,52434.0,52423.0
2550,-122.1924509,37.7849556,264684,4349.443000000001,53119.0,52936.0
2551,-122.1924509,37.7849556,264684,196.51,53126.0,53119.0
2552,-121.9410861,37.3593646,265977,6937.039,33736.0,33368.0
2553,-121.9416832,37.3565968,265977,312.083,33759.0,33736.0
2554,-122.0204686,37.3732595,265977,8819.122000000003,34451.0,33982.0
2555,-122.0207689,37.3733811,265977,130.568,34456.0,34451.0
2556,-121.8800373,37.4096527,265977,17201.455,37216.0,36447.0
2557,-121.8912239,37.408689,265977,1875.417,37323.0,37216.0
2558,-121.890658,37.3942938,265977,2380.9710000000005,38979.0,38882.0
2559,-121.8996103,37.3880404,265977,1592.398,39084.0,38979.0
2560,-122.002054,37.3714593,265977,11746.755,72773.0,72277.0
2561,-121.996922,37.3715494,265977,453.364,72802.0,72773.0
2562,-122.4747609,37.726915,265980,6152.722000000002,31011.0,30484.0
2563,-122.4750697,37.7214753,265980,605.139,31052.0,31011.0
2564,-122.4877709,37.7761581,265980,6806.781999999998,41673.0,41155.0
2565,-122.4899564,37.7760599,265980,192.244,41689.0,41673.0
2566,-122.3905436,37.7806182,266132,23066.038,32375.0,31445.0
2567,-122.3884314,37.7817918,266132,226.782,32394.0,32375.0
2568,-122.3843859,37.5934752,266132,23080.227000000003,33632.0,32725.0
2569,-122.3884712,37.5901209,266132,518.052,33651.0,33632.0
2570,-122.2772617,37.562764,266132,13577.521999999995,43318.0,42782.0
2571,-122.2783578,37.5622482,266132,112.266,43322.0,43318.0
2572,-122.2482234,37.8004498,266132,42379.715,46622.0,44808.0
2573,-122.246171,37.8014314,266132,210.622,46630.0,46622.0
2574,-122.3843859,37.5934752,266132,41720.043000000005,62659.0,60688.0
2575,-122.3884712,37.5901209,266132,518.052,62678.0,62659.0
2576,-122.0460411,37.971134,267065,399.446,29234.0,29206.0
2577,-122.0437039,37.975354,267065,511.739,29267.0,29234.0
2578,-122.0421084,37.9979876,267065,3036.653999999999,53443.0,53305.0
2579,-122.040035,37.9977923,267065,182.833,53458.0,53443.0
2580,-122.0430854,37.9707439,267065,4462.702,55639.0,55482.0
2581,-122.0408491,37.9682174,267065,342.589,55670.0,55639.0
2582,-122.0408491,37.9682174,267065,0.0,63091.0,63091.0
2583,-122.0430854,37.9707439,267065,342.589,63122.0,63091.0
2584,-122.1103398,37.4065073,268341,10425.772999999996,64203.0,63570.0
2585,-122.1089531,37.4073127,268341,151.646,64216.0,64203.0
2586,-122.1184558,37.4147845,268341,1473.6609999999998,64466.0,64366.0
2587,-122.1227824,37.4175414,268341,489.647,64499.0,64466.0
2588,-122.1004928,37.3981463,268341,2895.4880000000003,65212.0,65026.0
2589,-122.1019126,37.3958396,268341,285.357,65230.0,65212.0
2590,-122.1034649,37.4162847,268341,3117.283,65594.0,65393.0
2591,-122.1037172,37.4156695,268341,71.904,65599.0,65594.0
2592,-122.1583046,37.4633181,268341,8914.179,66705.0,66142.0
2593,-122.1602653,37.4610352,268341,306.98800000000006,66758.0,66705.0
2594,-121.8895764,37.6712827,268858,25592.472000000016,56887.0,55764.0
2595,-121.8969749,37.6759089,268858,829.371,56943.0,56887.0
2596,-122.1177439,37.6530605,268858,24283.589,76915.0,75964.0
2597,-122.1199183,37.6530768,268858,191.417,76922.0,76915.0
2598,-122.0499905,37.9450516,269759,13198.044,36918.0,36284.0
2599,-122.0491676,37.9420487,269759,341.344,36937.0,36918.0
2600,-122.1305558,38.0155459,269759,13426.413000000002,53079.0,52395.0
2601,-122.1323992,38.0167624,269759,210.549,53097.0,53079.0
2602,-121.8755283,37.3627396,269848,44584.87299999999,31844.0,29876.0
2603,-121.8783917,37.3600523,269848,391.359,31896.0,31844.0
2604,-122.0932642,37.4189184,269848,21276.711,66989.0,66136.0
2605,-122.1037172,37.4156695,269848,1228.694,67088.0,66989.0
2606,-122.2862607,37.5290628,269848,24725.859999999982,72587.0,71307.0
2607,-122.287379,37.5298832,269848,134.222,72598.0,72587.0
2608,-122.0305084,37.4114123,271464,7890.291000000003,32873.0,32428.0
2609,-122.0335683,37.4054152,271464,719.132,32937.0,32873.0
2610,-122.0140663,37.3531612,271464,8459.24,66512.0,66017.0
2611,-122.0049877,37.3522666,271464,808.155,66566.0,66512.0
2612,-121.5865584,37.0234199,272945,0.0,26098.0,26098.0
2613,-121.5915505,37.0229041,272945,446.631,26115.0,26098.0
2614,-121.5865584,37.0234199,272945,446.631,61225.0,61209.0
2615,-121.586639,37.0168711,272945,727.822,61272.0,61225.0
2616,-121.5157713,37.0099203,272945,8566.426,64630.0,64268.0
2617,-121.4908896,36.9886144,272945,3237.808,64747.0,64630.0
2618,-121.5865584,37.0234199,272945,12205.739000000003,70558.0,70043.0
2619,-121.5915505,37.0229041,272945,446.631,70575.0,70558.0
2620,-121.6410422,37.9400616,273370,21945.992,44456.0,43502.0
2621,-121.6408613,37.9701935,273370,3348.684,44580.0,44456.0
2622,-121.8260691,37.9825462,273370,25521.776999999995,56195.0,55046.0
2623,-121.8306277,37.982791,273370,400.144,56228.0,56195.0
2624,-122.0680328,37.6751064,274273,2736.332,28460.0,28314.0
2625,-122.0702958,37.6746195,274273,206.222,28468.0,28460.0
2626,-121.9968797,37.5069804,274273,23620.570000000007,37583.0,36677.0
2627,-121.9958682,37.5096326,274273,307.94,37594.0,37583.0
2628,-122.0232091,37.5463471,274273,5715.667,38185.0,37981.0
2629,-122.0241903,37.5461228,274273,122.28,38190.0,38185.0
2630,-122.0577989,37.6711112,274273,19194.448,40003.0,39173.0
2631,-122.0562775,37.6710462,274273,134.011,40014.0,40003.0
2632,-122.0872209,37.6974325,274273,5942.424,45671.0,45338.0
2633,-122.0880633,37.701202,274273,425.477,45687.0,45671.0
2634,-122.0824438,37.6560157,274273,6823.889000000001,47399.0,47091.0
2635,-122.0785318,37.6580044,274273,409.04,47433.0,47399.0
2636,-122.0577989,37.6711112,274273,4069.614,50041.0,49783.0
2637,-122.0562775,37.6710462,274273,134.011,50052.0,50041.0
2638,-122.0579627,37.6601878,274273,5107.384,58097.0,57790.0
2639,-122.0508822,37.6582922,274273,657.598,58122.0,58097.0
2640,-122.0577989,37.6711112,274273,5739.485999999999,59858.0,59543.0
2641,-122.0562775,37.6710462,274273,134.011,59869.0,59858.0
2642,-121.7323576,37.9829914,274805,4820.691000000001,20628.0,20383.0
2643,-121.7140989,37.9831724,274805,1599.482,20761.0,20628.0
2644,-121.7609158,37.9707656,274805,7352.032999999999,22277.0,21830.0
2645,-121.7800326,37.9868503,274805,2449.421,22481.0,22277.0
2646,-121.759964,37.9665209,274805,2944.9700000000003,22902.0,22657.0
2647,-121.7547685,37.9656074,274805,466.384,22941.0,22902.0
2648,-121.9202779,37.3107019,274875,0.0,31662.0,31662.0
2649,-121.9232816,37.3106966,274875,265.433,31672.0,31662.0
2650,-121.9104042,37.3693819,274875,8796.424999999997,45016.0,44677.0
2651,-121.9113404,37.3697766,274875,135.309,45021.0,45016.0
2652,-121.8987597,37.3743491,274875,2532.26,51129.0,51015.0
2653,-121.8987597,37.3743491,274875,119.502,51137.0,51129.0
2654,-121.9582527,37.3088205,274875,10303.588,70342.0,69907.0
2655,-121.9637206,37.308777,274875,483.576,70366.0,70342.0
2656,-121.9232816,37.3106966,274875,4934.325999999999,71231.0,70991.0
2657,-121.9202779,37.3107019,274875,265.433,71241.0,71231.0
2658,-122.104139,37.6554715,274899,5389.838999999999,67133.0,66938.0
2659,-122.1052792,37.6550114,274899,112.598,67138.0,67133.0
2660,-122.0885676,37.6625795,274899,1769.194,73428.0,73263.0
2661,-122.0880614,37.6640586,274899,170.255,73440.0,73428.0
2662,-122.1425953,37.7040206,274899,7907.327999999999,74688.0,74365.0
2663,-122.1416467,37.7025882,274899,179.677,74695.0,74688.0
2664,-122.1431395,37.7013957,274899,185.732,74890.0,74877.0
2665,-122.1437197,37.7011312,274899,136.591,74901.0,74890.0
2666,-122.4877709,37.7761581,274938,705.334,28603.0,28537.0
2667,-122.4899564,37.7760599,274938,192.244,28619.0,28603.0
2668,-122.406589,37.7875664,274938,8703.491999999998,48075.0,47524.0
2669,-122.4059945,37.7886055,274938,176.54500000000002,48090.0,48075.0
2670,-122.4078202,37.7684551,274938,3326.409,48402.0,48240.0
2671,-122.4077121,37.7673204,274938,126.433,48413.0,48402.0
2672,-122.4813383,37.7727031,274938,7642.662,76965.0,76503.0
2673,-122.4842075,37.7725724,274938,252.625,76975.0,76965.0
2674,-121.8109746,37.3713798,275281,0.0,29208.0,29208.0
2675,-121.8135917,37.3698949,275281,284.005,29232.0,29208.0
2676,-121.9357136,37.2870822,275281,17087.093,49649.0,48900.0
2677,-121.9561207,37.2942099,275281,2613.458,49771.0,49649.0
2678,-121.9071539,37.3515609,275281,9423.840000000002,53226.0,52777.0
2679,-121.9056608,37.3521892,275281,149.245,53233.0,53226.0
2680,-121.8769341,37.3143273,275281,6150.117000000001,53646.0,53383.0
2681,-121.8733011,37.3105736,275281,526.438,53690.0,53646.0
2682,-121.8870572,37.3314559,275281,3095.2909999999997,54192.0,54021.0
2683,-121.8849423,37.330526,275281,293.346,54217.0,54192.0
2684,-121.8247438,37.3622497,275281,8749.779999999999,55231.0,54889.0
2685,-121.8135917,37.3698949,275281,1300.82,55339.0,55231.0
2686,-122.657316,38.2382476,275519,1900.6450000000004,55280.0,55173.0
2687,-122.6239324,38.2372154,275519,3508.900000000001,55457.0,55280.0
2688,-122.6384121,38.2300098,275519,2199.315,64369.0,64234.0
2689,-122.6323189,38.2276741,275519,591.89,64418.0,64369.0
2690,-122.2625012,37.8977421,27652,9283.252000000002,30669.0,30189.0
2691,-122.2616843,37.8970079,27652,108.739,30679.0,30669.0
2692,-122.3336411,37.9365195,27652,8459.881000000001,56498.0,56089.0
2693,-122.3272964,37.9356078,27652,565.271,56520.0,56498.0
2694,-122.2378826,37.8496675,27652,18859.037,61709.0,60856.0
