last_link,Charging Opportunity,endX,endY,Probability,Entropy
157431,340075863.4,-122.4430163,37.6644121,0.005765966088249533,0.029728067405768846
158470,1353861638.518,-122.3604818,37.5685269,0.0229546437604567,0.08663622036245183
162625,1212235727.3370001,-121.823055,37.994095,0.020553384838630246,0.07984434326977234
16287,340238798.664,-122.0340046,37.5906369,0.005768728645984184,0.029739547333341568
162872,527122872.71400005,-121.7985107,37.9867993,0.008937337034221287,0.04216204480130736
163096,1248168801.78,-121.9602502,38.0265757,0.021162627984008035,0.0815929033594406
16375,634157615.5200001,-121.8178349,37.3138894,0.01075210474844157,0.04873556794089032
164635,524434745.22499996,-121.9777697,38.3455117,0.008891759992123962,0.04199249493402426
164918,367777109.0239999,-122.307705,38.2876673,0.006235639064371291,0.03166129652480594
167410,860635589.562,-121.9125457,37.3481293,0.014592025362053777,0.06168457854220084
168976,2124085626.81,-122.0239095,37.3875026,0.03601374578683114,0.11970445409229387
170905,492243472.87500006,-121.903351,37.2651308,0.008345958879242912,0.03994357411462629
17092,493522710.075,-121.8402657,38.0125045,0.008367648270075542,0.04002566150863197
171525,2351583778.596,-121.9044946,37.4219539,0.03987096345356874,0.12846850856678305
174607,389168642.4679999,-122.1199953,37.4201755,0.0065983312448177536,0.033129815406704004
177546,90707290.047,-121.8766272,37.2320526,0.001537936721351029,0.009961698367648389
21889,3074845.182,-122.4950093,37.9505472,5.213381763931872e-05,0.0005141278988739198
23087,160386277.63,-122.4313116,37.7287411,0.002719339821972072,0.016064135989222555
25217,222241683.489,-122.4563373,37.7627909,0.0037680945586127126,0.02103043594686878
29476,553983834.49,-122.2611606,37.5090808,0.009392763047551766,0.04384368752214123
34503,381897736.24,-121.9377046,37.505181,0.006475053461083427,0.032632964169513355
35218,480441045.50399995,-121.9433495,37.3232695,0.008145849423370793,0.03918354575271063
36443,694477867.392,-121.905943,37.3916002,0.011774831040308778,0.05230133840243254
37428,333785073.67700005,-122.7096131,38.4403991,0.00565930612171006,0.02928381912864302
38790,594417002.5600001,-122.6447889,38.2449698,0.010078305013398067,0.04633369897295722
38794,221953652.73900002,-122.6498916,38.2449091,0.0037632110143344774,0.021008060357068353
39779,135517460.328,-122.1246971,38.0071085,0.002297690500010209,0.013960424641854687
41278,18484000.36,-121.7724397,37.3169893,0.0003133951295026019,0.0025284862486077923
41769,71758047.843,-121.9768847,37.2371688,0.0012166534439848327,0.008165753630125668
41914,1034770649.6250005,-122.0505141,37.352238,0.01754447497450268,0.07093259645298404
45682,1209794639.6760004,-121.9332263,37.3497442,0.020511996342160523,0.07972490694712754
46687,595112377.464,-122.6778838,38.4813499,0.010090095053640846,0.04637610521862997
47766,1402466365.5460005,-122.0245571,38.2654247,0.02377873402364142,0.08890782159047161
48035,702850491.0249999,-122.0640342,37.9131756,0.011916788377283237,0.05278907358513682
48485,888943374.8540001,-122.01099,37.9216107,0.015071982182262269,0.06322572548342872
48504,69541970.666,-122.7108365,38.4443117,0.0011790799869221174,0.007950560896378259
50957,363822139.79800004,-121.7821582,37.32494,0.006168582795781116,0.03138751446776153
5391,402027829.12700003,-122.4031132,37.7880148,0.006816357991723502,0.034002924482445566
5402,776349350.577,-121.8659016,38.0121703,0.013162957180516946,0.057000194100999366
58935,892224614.64,-122.1636193,37.7228866,0.015127615408167623,0.06340336651428508
60521,845008132.32,-122.1467333,38.0634919,0.014327062751646592,0.06082704968528306
60573,119468358.772,-122.159072,38.060575,0.0020255789352740658,0.012562437442292282
63819,422990.02799999993,-122.1502054,37.7450446,7.171770829989813e-06,8.495219266079995e-05
65131,287573863.085,-122.0817811,37.3672761,0.004875797787697461,0.025956170753520722
65541,923422721.54,-122.1416467,37.7025882,0.0156565774597655,0.06508226579408614
66308,555152608.8399999,-122.1329258,37.6379672,0.009412579547316082,0.043916349903208515
70561,1596302658.1320007,-122.4124836,37.7804523,0.027065216864701796,0.0976920595797986
72417,565966387.5929999,-121.897328,37.6757638,0.009595926524523613,0.04458667220879417
73565,1593282420.2680004,-122.2732079,37.8105067,0.02701400891089947,0.09755838364910173
74916,480134055.42900014,-122.088949,37.7010397,0.008140644424861987,0.03916371176074678
81044,122102835.12,-121.7190461,37.9999461,0.002070246325458698,0.012794303812558104
82212,337172751.272,-122.2361758,37.7831757,0.005716743994352369,0.02952330038977693
8236,717342775.5149999,-122.3737169,37.9677589,0.012162504201026714,0.05362931544822469
84293,297866325.98800004,-121.9527646,37.4017787,0.005050305885596375,0.0267075652707035
84354,307459328.526,-122.0517199,37.4033299,0.0052129546745036314,0.027402461684977016
84625,2519587732.376,-122.301118,38.2988475,0.04271946052272981,0.1346987614170975
89387,1594868921.856,-122.4786984,37.72825,0.027040907951201544,0.09762861440701183
92405,664847826.212,-121.9046557,37.3551737,0.011272455449964788,0.050561393892801905
93709,578147812.688,-122.3831811,37.7399632,0.009802461864321333,0.04533757922137518
95697,3555678311.7299995,-122.0549149,37.9081705,0.060286314827480134,0.16932316733131994
98146,1716595185.8500001,-122.3880152,37.7870938,0.02910476953555977,0.10293929775226777
