last_link,Charging Opportunity,endX,endY,Probability,Entropy
69484,293019981.78400004,-122.0571119,37.4037485,0.0058704843318126716,0.03016148088392395
70530,744350701.6609998,-121.9106286,37.3419912,0.014912631912917787,0.0627157691214548
70956,930183731.628,-122.21021,37.7311603,0.018635688218199827,0.07421992340283541
73244,425847779.929,-122.2553359,37.7727455,0.008531611750809654,0.04064440202129593
74232,626909109.8400002,-122.0215877,37.7171103,0.012559758158401829,0.0549772940023604
74549,320327820.552,-122.4447521,37.6655974,0.006417580944976012,0.032400530969263486
77751,322520008.006,-122.0447071,37.5560458,0.0064615001412804815,0.03257819729511942
77875,849957662.1599998,-122.1421801,37.4867039,0.017028405735457802,0.06935452379986966
80556,1006902777.2580004,-122.0183715,37.3376839,0.020172709525007958,0.07874265064145482
8118,467208562.96699995,-121.8093475,38.0147111,0.009360250901279153,0.043724382625300595
82170,483876459.1300001,-121.9946811,37.5519349,0.009694182473704483,0.04494445300222392
82373,4563783.725,-122.4926045,37.9482322,9.143274355652522e-05,0.0008503160026010852
84947,313258715.6929999,-122.2904677,37.545994,0.006275955554577579,0.03182555592077325
