,endX,endY,vehicle,arrivalTime,departureTime,Parking Time,Cumulative Travel Length
2706,-122.2621527,37.81124,510012,71738.0,74575.0,2837.0,110849.47400000002
2707,-122.2973987,37.9756026,510012,75715.0,118890.0,43175.0,133502.82100000003
2708,-121.9659371,37.3728468,510465,26215.0,71452.0,45237.0,20405.233999999997
2709,-121.7933871,37.2972214,510465,72222.0,111844.0,39622.0,41021.248
2710,-122.2244506,37.7803984,510788,31843.0,54071.0,22228.0,27041.628000000008
2711,-122.3599618,37.9420121,510788,55763.0,59774.0,4011.0,58677.75700000001
2712,-122.3469424,37.9323705,510788,59898.0,65368.0,5470.0,61005.81600000001
2713,-122.3520264,37.949595,510788,65546.0,117086.0,51540.0,63394.57900000001
2714,-122.2891742,37.5438886,511231,31116.0,42368.0,11252.0,5150.188999999999
2715,-122.3116527,37.5638013,511231,43342.0,54094.0,10752.0,14266.706999999999
2716,-122.325959,37.5499121,511231,54306.0,68616.0,14310.0,18489.807
2717,-122.3116527,37.5638013,511231,68848.0,117320.0,48472.0,22837.637000000002
2718,-121.9956879,37.330287,512324,28235.0,35703.0,7468.0,7980.4710000000005
2719,-122.0509227,37.3764196,512324,36173.0,55304.0,19131.0,16606.397
2720,-122.0349657,37.3229688,512324,55749.0,56987.0,1238.0,23945.802999999996
2721,-122.0300416,37.3660634,512324,57336.0,58699.0,1363.0,29862.651999999995
2722,-121.9776611,37.3494798,512324,59014.0,59951.0,937.0,35251.346999999994
2723,-122.0415207,37.3612628,512324,60420.0,114249.0,53829.0,42906.28
2724,-121.994428,38.368948,513242,31309.0,36388.0,5079.0,15265.810999999998
2725,-122.2481589,38.0990162,513242,38023.0,61995.0,23972.0,56734.09800000002
2726,-122.193858,38.115875,513242,62253.0,67427.0,5174.0,63533.85200000002
2727,-121.9534202,38.3614777,513242,69067.0,116859.0,47792.0,104254.01800000003
2728,-122.7513092,38.4509584,513268,29896.0,57346.0,27450.0,3045.147
2729,-122.7691882,38.4276707,513268,57553.0,116121.0,58568.0,7244.839
2730,-121.8789444,37.6565494,51334,32409.0,69213.0,36804.0,16554.176
2731,-121.942537,37.7588355,51334,69946.0,118033.0,48087.0,34314.695
2732,-121.9341867,37.3949299,514307,31124.0,35703.0,4579.0,7480.191
2733,-121.925037,37.416419,514307,35942.0,57069.0,21127.0,11536.271999999997
2734,-121.8831946,37.4259777,514307,57450.0,62762.0,5312.0,17774.816999999995
2735,-121.8705015,37.4094255,514307,62851.0,64263.0,1412.0,20169.269999999997
2736,-121.8549172,37.3622053,514307,64510.0,65472.0,962.0,26978.208
2737,-121.8912239,37.408689,514307,65763.0,74092.0,8329.0,34656.702000000005
2738,-121.8798464,37.4144637,514307,74170.0,75720.0,1550.0,36237.309
2739,-121.8831946,37.4259777,514307,75839.0,117104.0,41265.0,37783.851
2740,-122.5789883,38.1062794,514397,20174.0,21656.0,1482.0,19095.477000000003
2741,-122.6308086,38.2301348,514397,22309.0,46802.0,24493.0,36354.685000000005
2742,-122.5125832,38.0548979,514397,48598.0,52402.0,3804.0,70521.71800000001
2743,-122.6231449,38.2588617,514397,53520.0,54592.0,1072.0,97717.88500000001
2744,-122.6341487,38.2368007,514397,54799.0,105825.0,51026.0,100943.68800000001
2745,-121.8921119,37.4470826,515300,28166.0,44233.0,16067.0,5932.463999999998
2746,-121.9190848,37.3618631,515300,44828.0,53007.0,8179.0,19473.575
2747,-121.8876227,37.3891073,515300,53264.0,64943.0,11679.0,24845.685
2748,-121.8603663,37.4893571,515300,65850.0,114199.0,48349.0,41252.46400000001
2749,-122.3571837,37.9495828,515394,42361.0,54958.0,12597.0,24966.193000000007
2750,-122.265364,37.7994621,515394,55858.0,127781.0,71923.0,48321.01900000001
2751,-122.145624,37.7085961,515868,28551.0,62873.0,34322.0,26839.08800000001
2752,-121.8972216,37.6673022,515868,64037.0,113875.0,49838.0,54411.089000000014
2753,-122.0008658,37.5334817,515956,29325.0,32139.0,2814.0,3555.342
2754,-122.0406254,37.5457738,515956,32365.0,56842.0,24477.0,9232.097000000002
2755,-121.9971313,37.5238381,515956,57235.0,59568.0,2333.0,17242.352
2756,-121.9671054,37.5309047,515956,59747.0,61073.0,1326.0,20955.546
2757,-122.0406254,37.5457738,515956,61525.0,115480.0,53955.0,30176.59
2758,-121.8866328,37.9979995,516251,37240.0,51806.0,14566.0,8411.868999999999
2759,-121.8556332,38.0076514,516251,52110.0,72241.0,20131.0,12043.556
2760,-121.8022024,38.0122514,516251,72650.0,123123.0,50473.0,17467.197
2761,-122.0833109,38.2284838,516669,39277.0,40695.0,1418.0,5439.4360000000015
2762,-122.0589973,38.2451849,516669,40942.0,43954.0,3012.0,9238.659000000001
2763,-122.0498343,38.2559338,516669,44051.0,125413.0,81362.0,11067.306
2764,-122.4631552,37.6502013,517764,24233.0,49947.0,25714.0,290.899
2765,-122.4610032,37.7629386,517764,50832.0,54059.0,3227.0,15043.418999999996
2766,-122.4750114,37.7263698,517764,54440.0,65743.0,11303.0,20033.009
2767,-122.4574201,37.6426882,517764,66596.0,110609.0,44013.0,31793.176000000003
2768,-122.4729836,37.6788211,518724,50638.0,54386.0,3748.0,4601.732999999999
2769,-122.4228122,37.6579749,518724,54688.0,56768.0,2080.0,11281.755
2770,-122.4768329,37.6693243,518724,57008.0,57935.0,927.0,17147.074999999997
2771,-122.4422864,37.6608289,518724,58090.0,136846.0,78756.0,21039.390999999996
2772,-122.6547796,38.2573862,519322,23194.0,27077.0,3883.0,3949.2239999999993
2773,-122.5271968,38.2363613,519322,27687.0,80701.0,53014.0,18483.851
2774,-122.6739995,38.2998557,519322,81255.0,83268.0,2013.0,33302.602999999996
2775,-122.6578419,38.2287378,519322,83844.0,109371.0,25527.0,44351.18199999999
2776,-122.1953342,37.7521998,519579,21553.0,51867.0,30314.0,16983.033999999996
2777,-122.0562596,37.6945395,519579,52489.0,107377.0,54888.0,34113.659
2778,-121.9723981,37.497208,520787,26973.0,60194.0,33221.0,4790.418
2779,-121.9278034,37.4870697,520787,61089.0,113165.0,52076.0,14101.077
2780,-122.2425786,37.7793352,521308,28874.0,31819.0,2945.0,5677.367
2781,-122.2918008,37.8140737,521308,32145.0,48448.0,16303.0,12584.143000000004
2782,-122.409388,37.7779762,521308,51150.0,73264.0,22114.0,26513.017000000007
2783,-122.2139261,37.7719037,521308,75989.0,77908.0,1919.0,97554.80200000003
2784,-122.2917387,37.8108578,521308,78264.0,115045.0,36781.0,106324.17500000003
2785,-122.260723,37.8648345,521512,59199.0,63741.0,4542.0,3592.3589999999995
2786,-122.295329,37.8488451,521512,64180.0,75474.0,11294.0,8406.634
2787,-122.2649433,37.8949113,521512,76070.0,145278.0,69208.0,15826.615999999998
2788,-122.3662869,37.5842004,521715,44934.0,62370.0,17436.0,13125.616
2789,-122.4534077,37.65175,521715,63036.0,130849.0,67813.0,26040.682
2790,-122.0057202,37.5825235,523694,26901.0,65467.0,38566.0,9959.765000000001
2791,-122.0960643,37.6310389,523694,65988.0,75758.0,9770.0,20452.124
2792,-122.1162867,37.6376726,523694,75865.0,78863.0,2998.0,23111.126
2793,-122.0902994,37.6316417,523694,78999.0,112824.0,33825.0,26216.849
2794,-121.8130954,37.3059533,52407,29532.0,37113.0,7581.0,347.607
2795,-121.8198261,37.325748,52407,37255.0,47681.0,10426.0,3665.1799999999994
2796,-121.7975075,37.3251012,52407,47802.0,48625.0,823.0,6787.15
2797,-121.7999019,37.3331077,52407,48660.0,61656.0,12996.0,7717.948
2798,-121.8073116,37.3115144,52407,61802.0,115911.0,54109.0,11154.057000000003
2799,-121.953687,38.317283,524326,25239.0,43422.0,18183.0,1002.36
2800,-122.0499107,38.2633613,524326,45295.0,49219.0,3924.0,29466.244
2801,-122.0824733,38.2342675,524326,49435.0,76251.0,26816.0,34988.203
2802,-121.957609,38.3353923,524326,77008.0,91322.0,14314.0,54830.952
2803,-121.953687,38.317283,524326,91608.0,111556.0,19948.0,58884.225
2804,-121.9062408,37.3336876,524596,23074.0,108212.0,85138.0,20610.545000000006
2805,-121.7507613,37.947163,524813,27543.0,56564.0,29021.0,2913.7889999999998
2806,-121.7593781,37.9572461,524813,56842.0,60302.0,3460.0,7755.5070000000005
2807,-121.860004,38.0150893,524813,60922.0,64798.0,3876.0,21510.694
2808,-121.805911,37.9977635,524813,66038.0,76675.0,10637.0,43364.447
2809,-121.7593781,37.9572461,524813,77639.0,113738.0,36099.0,58896.19900000001
2810,-122.0122384,37.2728364,525407,30296.0,54652.0,24356.0,3198.867
2811,-121.997359,37.2402672,525407,54931.0,116492.0,61561.0,7869.906
2812,-121.8583831,37.3006523,525821,32044.0,35498.0,3454.0,5259.908
2813,-121.8645177,37.2799216,525821,36867.0,63225.0,26358.0,21896.017
2814,-121.9315884,37.2900236,525821,63613.0,65172.0,1559.0,29923.19
2815,-121.903402,37.3409017,525821,65519.0,75410.0,9891.0,38599.676
2816,-121.8629579,37.2865793,525821,75832.0,118213.0,42381.0,48971.139
2817,-122.3671881,38.4068702,527163,30143.0,32125.0,1982.0,8774.993999999999
2818,-122.2769772,38.3257137,527163,34352.0,59322.0,24970.0,41301.534
2819,-122.4330616,38.4072279,527163,60473.0,61159.0,686.0,63519.391
2820,-122.3248686,38.3393724,527163,62084.0,116135.0,54051.0,80672.891
2821,-122.1774966,38.0155271,528657,23773.0,26066.0,2293.0,20232.721000000005
2822,-122.0774326,37.9977198,528657,26451.0,36003.0,9552.0,31017.069000000007
2823,-122.2230761,38.1420309,528657,37124.0,40037.0,2913.0,58284.215000000004
2824,-122.0711634,37.9987164,528657,41296.0,57512.0,16216.0,87460.994
2825,-122.2230761,38.1420309,528657,58682.0,63026.0,4344.0,115351.67900000002
2826,-122.1939475,38.0838364,528657,63594.0,65895.0,2301.0,127590.90500000001
2827,-122.193972,38.115742,528657,66314.0,67387.0,1073.0,138402.17
2828,-122.2230761,38.1420309,528657,67826.0,109040.0,41214.0,146543.654
2829,-122.1711389,37.4395578,528686,22106.0,40579.0,18473.0,2505.1319999999996
2830,-122.1841963,37.4513358,528686,40779.0,55612.0,14833.0,5104.907999999999
2831,-122.192995,37.4494027,528686,55731.0,57911.0,2180.0,6708.959
2832,-122.1841963,37.4513358,528686,58019.0,108345.0,50326.0,8313.01
2833,-121.861976,37.7047594,528881,26873.0,30507.0,3634.0,3095.7740000000003
2834,-122.0495693,37.8165597,528881,31770.0,36951.0,5181.0,26435.198
2835,-121.8984648,37.6913549,528881,37523.0,38505.0,982.0,40238.876000000004
2836,-121.963792,37.7729034,528881,39138.0,44481.0,5343.0,54319.02500000001
2837,-121.9690662,37.7728644,528881,44533.0,69552.0,25019.0,54939.25400000001
2838,-121.862452,37.6931981,528881,71667.0,113097.0,41430.0,85459.596
2839,-122.7104174,38.3359972,529173,42805.0,66877.0,24072.0,5323.219999999999
2840,-122.6798024,38.3677714,529173,67302.0,128862.0,61560.0,11845.175
2841,-121.8114949,37.7895929,529946,24874.0,26522.0,1648.0,37810.27700000002
2842,-121.6230131,37.8964047,529946,28710.0,37571.0,8861.0,77013.78600000002
2843,-122.2679619,37.5643322,529946,41401.0,51421.0,10020.0,165885.56100000005
2844,-122.260756,37.5223693,529946,51684.0,79252.0,27568.0,172325.90300000005
2845,-122.1136152,37.6660165,529946,80533.0,86511.0,5978.0,202046.21200000006
2846,-121.6780081,37.9036678,529946,89157.0,109000.0,19843.0,265891.34800000006
2847,-122.2633008,37.7747918,530015,26782.0,47304.0,20522.0,20177.69300000001
2848,-122.1161713,37.6836026,530015,48192.0,61050.0,12858.0,40870.77300000001
2849,-122.1161713,37.6836026,530015,61126.0,112356.0,51230.0,42822.27700000001
2850,-121.9136205,37.3009487,530452,32647.0,43521.0,10874.0,9297.019999999997
2851,-121.9136369,37.3038967,530452,43612.0,44348.0,736.0,10578.205999999998
2852,-121.9859352,37.297163,530452,44779.0,118501.0,73722.0,20091.896
2853,-122.0292922,37.9364014,532347,35168.0,36732.0,1564.0,13320.673999999997
2854,-122.0352393,37.9213338,532347,36987.0,50795.0,13808.0,16371.411999999998
2855,-122.1017705,37.858872,532347,51537.0,120819.0,69282.0,29530.677
2856,-122.7134917,38.3804103,533950,25545.0,31247.0,5702.0,9321.550999999998
2857,-122.7043172,38.4132974,533950,32207.0,35567.0,3360.0,21679.335999999996
2858,-122.7103515,38.3447021,533950,35982.0,58352.0,22370.0,30569.585999999992
2859,-122.7135641,38.3870778,533950,58674.0,59442.0,768.0,37286.856999999996
2860,-122.7558937,38.435857,533950,60804.0,111589.0,50785.0,54107.598999999995
2861,-122.4019543,37.7164128,534323,55118.0,80896.0,25778.0,6167.757000000001
2862,-122.4247877,37.7471055,534323,81284.0,141220.0,59936.0,12845.661
2863,-122.2367568,37.8540333,535306,29084.0,62315.0,33231.0,9192.342999999997
2864,-122.2779756,37.8009876,535306,62702.0,115146.0,52444.0,18850.75999999999
2865,-122.42204,37.7884789,535499,19966.0,68990.0,49024.0,11747.778
2866,-122.4344757,37.7919831,535499,69114.0,80560.0,11446.0,13323.194
2867,-122.507172,37.7432383,535499,81344.0,105656.0,24312.0,25315.531
2868,-121.6959405,37.9496677,535823,30059.0,38133.0,8074.0,18136.004000000004
2869,-121.8309908,38.0056901,535823,38934.0,40550.0,1616.0,36636.484000000004
2870,-121.8965256,37.9980679,535823,40968.0,46192.0,5224.0,46089.48
2871,-121.8309908,38.0056901,535823,46506.0,56072.0,9566.0,53751.433
2872,-121.677448,37.9906506,535823,57620.0,63334.0,5714.0,82286.464
2873,-121.860004,38.0150893,535823,64159.0,65657.0,1498.0,99776.982
2874,-121.8302412,37.9987536,535823,66080.0,69198.0,3118.0,106370.43000000001
2875,-121.8309908,38.0056901,535823,69369.0,115685.0,46316.0,108396.06700000001
2876,-121.7718852,37.3101878,536036,27202.0,39901.0,12699.0,1861.5539999999994
2877,-121.9368748,37.3359805,536036,40673.0,41522.0,849.0,22439.328000000005
2878,-121.9500245,37.2985934,536036,41746.0,64226.0,22480.0,28517.741000000005
2879,-121.7645,37.3157501,536036,65218.0,113533.0,48315.0,51204.07
2880,-122.4671987,38.2855871,536264,27615.0,68289.0,40674.0,51833.03799999999
2881,-122.1031909,38.2265828,536264,71947.0,83023.0,11076.0,119708.24699999997
2882,-121.9695921,38.3010131,536264,84794.0,97655.0,12861.0,154370.98599999998
2883,-121.9696606,38.281142,536264,97839.0,111838.0,13999.0,156580.42799999996
2884,-121.8802778,37.2922724,536641,39151.0,58632.0,19481.0,22873.234000000004
2885,-121.8853948,37.2469071,536641,58946.0,62908.0,3962.0,29044.031000000006
2886,-121.8901353,37.29345,536641,63293.0,65785.0,2492.0,36439.08700000001
2887,-121.8975027,37.2541453,536641,66276.0,70323.0,4047.0,46508.76700000001
2888,-121.8901353,37.29345,536641,70950.0,124088.0,53138.0,55808.997
2889,-122.2468608,37.9991426,536922,27890.0,39810.0,11920.0,19763.677
2890,-122.3270425,37.911946,536922,40667.0,49620.0,8953.0,38642.112
2891,-122.3919485,37.9303091,536922,49861.0,69268.0,19407.0,45253.61
2892,-122.2330509,37.9157254,536922,70594.0,113259.0,42665.0,66438.433
2893,-122.4017109,37.7264625,538124,27275.0,40009.0,12734.0,1171.807
2894,-122.5163274,37.8884278,538124,42086.0,51602.0,9516.0,29574.07400000001
2895,-122.3930129,37.7285572,538124,53014.0,113608.0,60594.0,55949.13100000001
2896,-122.2120486,38.3317606,538133,34399.0,48014.0,13615.0,1647.982
2897,-121.962386,38.3573639,538133,49851.0,51574.0,1723.0,41447.721
2898,-121.9695921,38.3010131,538133,52181.0,64039.0,11858.0,49646.706000000006
2899,-122.1208519,38.3368819,538133,65504.0,86744.0,21240.0,73420.791
2900,-122.2120486,38.3317606,538133,87695.0,120694.0,32999.0,92352.56
2901,-122.2363332,37.7506695,539022,33245.0,36161.0,2916.0,10374.938000000002
2902,-122.2245196,37.8302075,539022,36734.0,39422.0,2688.0,25058.922
2903,-122.1851375,37.7845034,539022,39741.0,119185.0,79444.0,32765.099999999995
2904,-122.2581688,37.5295736,5403,30176.0,58648.0,28472.0,7610.757
2905,-122.2401117,37.4735889,5403,59064.0,66497.0,7433.0,16293.439000000002
2906,-122.3081274,37.5030348,5403,67260.0,68412.0,1152.0,28790.656000000003
2907,-122.2401117,37.4735889,5403,69486.0,116191.0,46705.0,43475.62200000001
2908,-122.3378989,37.5320577,540300,43529.0,60832.0,17303.0,10452.302000000001
2909,-122.3818631,37.5806012,540300,61323.0,129474.0,68151.0,21665.930999999997
2910,-122.1029381,37.7025283,540523,44000.0,45529.0,1529.0,5837.928000000002
2911,-122.1168916,37.7048352,540523,45659.0,56638.0,10979.0,7503.718000000002
2912,-122.1385952,37.7295455,540523,57092.0,130136.0,73044.0,17246.927000000003
2913,-122.2139261,37.7719037,540908,31149.0,32720.0,1571.0,8252.426000000003
2914,-122.1767695,37.7799764,540908,32928.0,117018.0,84090.0,13098.895000000004
2915,-122.1408114,37.7983347,541354,30019.0,38995.0,8976.0,15654.341999999999
2916,-122.1920869,38.0812005,541354,42705.0,53755.0,11050.0,98470.15999999999
2917,-122.164831,38.064053,541354,54940.0,62686.0,7746.0,117485.73199999999
2918,-122.048239,37.702545,541354,64994.0,115225.0,50231.0,180672.194
2919,-121.5633705,37.080744,54152,47550.0,58890.0,11340.0,13545.617000000002
2920,-121.585296,36.9905155,54152,59632.0,133304.0,73672.0,28129.788
2921,-122.2479711,38.0490117,542424,31674.0,60022.0,28348.0,59558.71399999999
2922,-121.7328192,37.9232591,542424,63062.0,66517.0,3455.0,129106.76900000001
2923,-121.862938,37.9979705,542424,68343.0,74659.0,6316.0,155622.62300000002
2924,-121.7328192,37.9232591,542424,76620.0,114721.0,38101.0,182602.45200000002
2925,-122.2718228,38.1810076,542733,22321.0,68996.0,46675.0,38319.83300000001
2926,-122.013158,38.369124,542733,70780.0,81997.0,11217.0,77885.50600000002
2927,-122.0047168,38.3645287,542733,83804.0,107135.0,23331.0,111457.79200000003
2928,-122.4085475,37.7972072,543206,47721.0,54364.0,6643.0,6480.962000000001
2929,-122.4342761,37.7530449,543206,54811.0,133678.0,78867.0,13705.3
2930,-122.0941524,37.9905688,543733,44031.0,71629.0,27598.0,72633.04000000001
2931,-122.2162452,38.0912751,543733,72618.0,82803.0,10185.0,95007.02300000002
2932,-122.258182,38.1048727,543733,82992.0,126830.0,43838.0,99479.812
2933,-122.2849446,37.8973136,544467,50997.0,135921.0,84924.0,9499.85
2934,-121.9513743,37.5119209,54583,55671.0,64035.0,8364.0,31579.762
2935,-121.718891,37.6747812,54583,65754.0,140749.0,74995.0,63470.155999999995
2936,-122.0322083,37.2939105,54632,28902.0,29662.0,760.0,31120.918999999994
2937,-122.004239,37.3071022,54632,30719.0,39523.0,8804.0,39725.342
2938,-121.8583831,37.3006523,54632,40204.0,50618.0,10414.0,55882.594999999994
2939,-121.9097352,37.2943589,54632,50945.0,60899.0,9954.0,62515.153
2940,-121.8791851,37.3039079,54632,61094.0,72907.0,11813.0,65813.793
2941,-122.0118556,37.3004711,54632,73617.0,112849.0,39232.0,80888.269
2942,-121.932218,37.2943989,547467,44877.0,46033.0,1156.0,16661.967999999997
2943,-121.931445,37.264012,547467,46619.0,130273.0,83654.0,26717.631999999998
2944,-122.3600029,37.9401704,548344,28675.0,35481.0,6806.0,2930.478
2945,-121.8905912,37.3361663,548344,38709.0,42565.0,3856.0,89377.26000000001
2946,-121.9217865,37.3737066,548344,42820.0,54024.0,11204.0,95225.52700000002
2947,-122.1992212,37.4305936,548344,55447.0,75299.0,19852.0,124918.98800000001
2948,-122.2127657,37.4375885,548344,75386.0,78216.0,2830.0,126344.95800000001
2949,-122.3561905,37.9385082,548344,81270.0,114933.0,33663.0,204591.858
2950,-121.7736751,37.2841566,549221,29062.0,30734.0,1672.0,28434.483
2951,-121.6577046,37.1060084,549221,31834.0,33499.0,1665.0,57886.16
2952,-121.8829897,37.4213176,549221,35465.0,75969.0,40504.0,103632.871
2953,-121.6577046,37.1060084,549221,77868.0,114310.0,36442.0,153540.762
2954,-121.6354117,37.9917844,54997,25493.0,61877.0,36384.0,952.465
2955,-121.6459046,37.9909624,54997,61954.0,84611.0,22657.0,1876.007
2956,-121.6354117,37.9917844,54997,84688.0,86163.0,1475.0,2800.23
2957,-121.6459046,37.9909624,54997,87585.0,100990.0,13405.0,18129.409
2958,-121.6459046,37.9909624,54997,101144.0,111814.0,10670.0,19977.174
2959,-122.2277114,37.4566734,551137,26106.0,42359.0,16253.0,321.088
2960,-122.0102668,37.3229084,551137,43631.0,67045.0,23414.0,30183.478999999996
2961,-122.2263883,37.4593632,551137,68308.0,112485.0,44177.0,58991.03199999999
2962,-121.9013065,37.4631731,55217,27364.0,28992.0,1628.0,29884.98800000001
2963,-121.9946713,37.5139409,55217,29657.0,30408.0,751.0,46290.42900000001
2964,-121.9616673,37.5406299,55217,31656.0,66776.0,35120.0,64442.93600000001
2965,-122.049758,37.579465,55217,67324.0,71315.0,3991.0,73480.93900000001
2966,-121.9616673,37.5406299,55217,71882.0,111938.0,40056.0,82932.02900000001
2967,-121.9500048,37.2779593,552628,45443.0,53234.0,7791.0,4307.061
2968,-121.9238011,37.3172719,552628,53509.0,57510.0,4001.0,11730.955000000002
2969,-121.9146877,37.2683852,552628,57849.0,64242.0,6393.0,17718.478
2970,-121.9162458,37.2782247,552628,64360.0,66712.0,2352.0,19133.025
2971,-121.9146877,37.2683852,552628,66830.0,131655.0,64825.0,20547.572
2972,-122.2765387,37.8888796,552850,28958.0,60175.0,31217.0,2492.03
2973,-122.3010584,37.8843664,552850,60385.0,115156.0,54771.0,5063.449
2974,-122.460634,38.5184898,552978,37821.0,64759.0,26938.0,33298.51900000001
2975,-122.4864998,38.2996003,552978,66763.0,122353.0,55590.0,67065.393
2976,-121.6122857,37.0318885,553270,21636.0,46139.0,24503.0,1349.2359999999999
2977,-121.6459262,37.1183399,553270,46786.0,53619.0,6833.0,14591.938
2978,-121.6577046,37.1060084,553270,53790.0,66846.0,13056.0,16798.002
2979,-121.60884,37.0204582,553270,67501.0,107924.0,40423.0,29239.532999999992
2980,-122.0490621,37.8813588,553528,31744.0,39637.0,7893.0,2032.895
2981,-122.036104,37.863036,553528,40674.0,76709.0,36035.0,8320.339
2982,-122.0369837,37.8859617,553528,77098.0,78406.0,1308.0,13852.103000000001
2983,-122.0652014,37.8758038,553528,78680.0,118007.0,39327.0,17504.18
2984,-122.6730927,38.4580953,55358,27398.0,28339.0,941.0,19615.591
2985,-122.6880275,38.4465525,55358,29273.0,29887.0,614.0,30065.359
2986,-122.6599607,38.4368431,55358,30038.0,31704.0,1666.0,32043.758
2987,-122.6877079,38.4445144,55358,31845.0,35146.0,3301.0,33817.12
2988,-122.846831,38.6131488,55358,36315.0,55411.0,19096.0,62406.04799999999
2989,-122.6966472,38.4345426,55358,56441.0,58077.0,1636.0,89312.54899999998
2990,-122.699891,38.4411743,55358,58167.0,60713.0,2546.0,90356.47699999998
2991,-122.6599607,38.4368431,55358,60981.0,61722.0,741.0,92862.33099999998
2992,-122.7098815,38.4412459,55358,62164.0,68342.0,6178.0,99688.77799999998
2993,-122.6599607,38.4368431,55358,68608.0,112723.0,44115.0,103646.51299999998
2994,-121.9740916,37.2939422,554199,28192.0,40824.0,12632.0,465.255
2995,-121.9228033,37.316393,554199,41182.0,42341.0,1159.0,8170.883999999999
2996,-121.8986073,37.2557303,554199,42701.0,53092.0,10391.0,15706.403999999997
2997,-121.9300372,37.28027,554199,53348.0,61623.0,8275.0,21199.882999999998
2998,-121.9767011,37.3009123,554199,61950.0,114562.0,52612.0,27735.84
2999,-122.0811399,37.5916483,555975,58100.0,58859.0,759.0,4481.509999999999
3000,-122.0695867,37.5897621,555975,59271.0,61621.0,2350.0,9579.393
3001,-122.0642652,37.5610221,555975,61807.0,144324.0,82517.0,14536.857
3002,-122.7240523,38.4419667,556409,67281.0,68501.0,1220.0,5998.155999999999
3003,-122.6750759,38.4388484,556409,69433.0,153295.0,83862.0,11804.715
3004,-121.9001855,37.4465005,557160,27518.0,30711.0,3193.0,11666.017
3005,-121.8921119,37.4470826,557160,30926.0,51651.0,20725.0,17410.342
3006,-121.8458495,37.3609676,557160,52067.0,113497.0,61430.0,28785.642000000003
3007,-121.7467586,38.0051583,557823,28643.0,67691.0,39048.0,7519.423000000001
3008,-121.8060967,37.9987459,557823,67919.0,114775.0,46856.0,13431.069000000003
3009,-122.100976,37.9976103,557921,26867.0,43912.0,17045.0,10589.026
3010,-122.145058,38.053389,557921,44395.0,112773.0,68378.0,21446.101
3011,-121.9559161,37.4924399,558610,29865.0,38554.0,8689.0,30548.661
3012,-121.7902579,37.6677209,558610,39818.0,114447.0,74629.0,61153.532
3013,-121.9690439,37.3694836,558757,24095.0,73823.0,49728.0,50882.77199999998
3014,-122.4172084,37.6159865,558757,75885.0,108612.0,32727.0,103129.99999999999
3015,-122.0764521,37.7097157,558974,61181.0,143744.0,82563.0,79176.72500000003
3016,-122.1729342,38.2566939,559406,29969.0,30954.0,985.0,30825.131
3017,-122.2828854,37.8783718,559406,33633.0,61819.0,28186.0,85895.10300000005
3018,-122.3409481,38.3153756,559406,64729.0,114926.0,50197.0,148313.08800000008
3019,-122.2601386,37.8561263,559470,29664.0,76346.0,46682.0,15571.792
3020,-122.2695838,37.8398179,559470,76679.0,79539.0,2860.0,21402.93
3021,-122.144624,37.7730582,559470,80571.0,115452.0,34881.0,35827.109
3022,-121.8073324,37.2667801,560091,25488.0,56439.0,30951.0,6370.920000000001
3023,-121.8360557,37.308636,560091,56801.0,58670.0,1869.0,13880.906
3024,-121.8123309,37.3316495,560091,58991.0,60258.0,1267.0,19802.963000000003
3025,-121.8677475,37.3469955,560091,60618.0,66524.0,5906.0,27766.923000000006
3026,-121.8360557,37.308636,560091,66988.0,111646.0,44658.0,37670.32200000001
3027,-122.4783385,37.6592753,560802,31146.0,46897.0,15751.0,3019.1339999999987
3028,-122.4035413,37.7477045,560802,47548.0,49054.0,1506.0,19029.379999999994
3029,-122.3886554,37.7515049,560802,49168.0,63406.0,14238.0,20682.034999999993
3030,-122.4858582,37.6676419,560802,64138.0,117420.0,53282.0,36612.83799999999
3031,-122.5840832,38.0097732,561376,22569.0,38370.0,15801.0,18221.631
3032,-122.3919168,37.7781551,561376,40528.0,41293.0,765.0,56416.430000000015
3033,-122.6865835,37.9094266,561376,43141.0,107474.0,64333.0,97739.725
3034,-121.9713323,37.5582664,561744,28216.0,29262.0,1046.0,10329.080999999998
3035,-121.9481385,37.5413663,561744,29583.0,57169.0,27586.0,15196.006
3036,-121.9713323,37.5582664,561744,57418.0,113706.0,56288.0,19115.931999999997
3037,-121.8130954,37.3059533,562237,26074.0,32759.0,6685.0,5012.121999999999
3038,-121.8073324,37.2667801,562237,33118.0,35332.0,2214.0,10900.848
3039,-121.9971313,37.5238381,562237,36846.0,71449.0,34603.0,49886.04
3040,-121.9385683,37.3530396,562237,72473.0,75381.0,2908.0,76208.34700000001
3041,-121.8061171,37.2762538,562237,76266.0,112201.0,35935.0,94298.63200000001
3042,-122.0296563,37.9224695,562444,56788.0,58779.0,1991.0,5673.347999999999
3043,-121.9781451,37.9481893,562444,60365.0,142862.0,82497.0,23398.941
3044,-122.2691677,37.8784153,562617,23323.0,39562.0,16239.0,1901.7130000000002
3045,-122.1517513,37.7178796,562617,40724.0,57909.0,17185.0,26280.196999999982
3046,-122.1409759,37.7565643,562617,58268.0,71708.0,13440.0,32825.258999999984
3047,-122.2832068,37.8807614,562617,72704.0,109555.0,36851.0,55148.12899999997
3048,-121.9031341,37.2255953,563352,24852.0,62731.0,37879.0,2807.193
3049,-121.9301384,37.2991625,563352,63766.0,65775.0,2009.0,23531.719
3050,-121.8687569,37.2212319,563352,66399.0,111103.0,44704.0,35890.28799999999
